customer_id,recency_days,frequency,monetary,returns,recency_score,frequency_score,monetary_score,rfm_score,rfm_segment
C100595,93,2,22931.070000000003,0.0,3,2,2,7,Needs Attention
C100596,230,9,47341.2,0.0,3,5,3,11,Loyal
C100597,31,17,221526.6,0.0,1,5,5,11,Loyal
C100598,412,2,75004.12999999999,0.0,4,2,4,10,Loyal
C100600,71,11,399508.18,67030.45,2,5,5,12,Loyal
C100601,35,6,260313.09,0.0,1,4,5,10,Loyal
C100603,73,7,159992.2,0.0,2,4,5,11,Loyal
C100604,294,4,206729.16999999998,0.0,4,4,5,13,Champions
C100605,148,16,294049.88,8621.02,3,5,5,13,Champions
C100607,585,3,43293.71,31259.51,5,3,3,11,Loyal
C100608,30,1,1891.78,0.0,1,1,1,3,At Risk
C100609,3,1,12518.75,10989.39,1,1,2,4,At Risk
C100610,128,5,29783.690000000002,0.0,3,4,3,10,Loyal
C100611,234,3,35800.23,0.0,3,3,3,9,Needs Attention
C100612,229,3,9703.279999999999,0.0,3,3,2,8,Needs Attention
C100613,54,3,27139.809999999998,0.0,2,3,2,7,Needs Attention
C100615,193,2,18386.52,0.0,3,2,2,7,Needs Attention
C100616,11,7,258949.17,0.0,1,4,5,10,Loyal
C100617,39,31,761191.5599999999,85874.21,2,5,5,12,Loyal
C100618,17,3,19379.510000000002,0.0,1,3,2,6,At Risk
C100620,29,6,35608.42,8559.220000000001,1,4,3,8,Needs Attention
C100621,186,5,199386.34,5246.9,3,4,5,12,Loyal
C100622,113,8,262592.69,0.0,3,5,5,13,Champions
C100625,156,4,27780.08,0.0,3,4,2,9,Needs Attention
C100626,76,8,96159.86,40729.270000000004,2,5,4,11,Loyal
C100630,23,7,153701.69,120467.67,1,4,4,9,Needs Attention
C100631,88,8,156772.8,60777.3,2,5,5,12,Loyal
C100637,71,2,48756.26,39845.0,2,2,3,7,Needs Attention
C100638,104,1,2631.52,0.0,3,1,1,5,At Risk
C100639,102,1,6003.84,0.0,3,1,1,5,At Risk
C100640,546,1,3560.51,0.0,5,1,1,7,Needs Attention
C100642,5,4,91903.81,0.0,1,4,4,9,Needs Attention
C100643,223,4,106660.34000000001,8544.08,3,4,4,11,Loyal
C100644,240,1,5328.49,0.0,3,1,1,5,At Risk
C100645,2,4,66368.6,0.0,1,4,3,8,Needs Attention
C100647,13,18,431539.52,25919.39,1,5,5,11,Loyal
C100648,37,3,92273.44,10876.82,1,3,4,8,Needs Attention
C100649,750,1,22471.08,0.0,5,1,2,8,Needs Attention
C100650,22,2,14063.65,9495.78,1,2,2,5,At Risk
C100652,590,3,45297.25,0.0,5,3,3,11,Loyal
C100653,516,4,109315.99,0.0,4,4,4,12,Loyal
C100655,85,2,35282.19,0.0,2,2,3,7,Needs Attention
C100657,179,6,125290.79000000001,35979.37,3,4,4,11,Loyal
C100658,82,8,192849.5,0.0,2,5,5,12,Loyal
C100659,91,1,62445.19,0.0,2,1,3,6,At Risk
C100661,22,16,340398.72,0.0,1,5,5,11,Loyal
C100662,16,22,607568.36,0.0,1,5,5,11,Loyal
C100663,82,3,15937.939999999999,0.0,2,3,2,7,Needs Attention
C100665,14,7,163280.56,58010.66,1,4,5,10,Loyal
C100666,82,3,93431.09,0.0,2,3,4,9,Needs Attention
C100667,1048,1,2604.66,0.0,5,1,1,7,Needs Attention
C100668,16,17,724117.29,194005.41999999998,1,5,5,11,Loyal
C100669,38,5,171713.63,0.0,2,4,5,11,Loyal
C100671,31,31,580147.39,12004.73,1,5,5,11,Loyal
C100672,2,10,110774.09,0.0,1,5,4,10,Loyal
C100673,83,18,449939.58999999997,0.0,2,5,5,12,Loyal
C100674,39,1,120527.81,0.0,2,1,4,7,Needs Attention
C100675,62,12,421265.64999999997,112417.47,2,5,5,12,Loyal
C100677,935,1,9310.44,0.0,5,1,2,8,Needs Attention
C100678,18,1,5777.88,0.0,1,1,1,3,At Risk
C100680,214,1,4979.07,0.0,3,1,1,5,At Risk
C100681,332,7,280194.08,0.0,4,4,5,13,Champions
C100683,141,1,578.92,0.0,3,1,1,5,At Risk
C100684,322,1,188403.36,0.0,4,1,5,10,Loyal
C100685,9,4,81748.97,0.0,1,4,4,9,Needs Attention
C100686,646,3,182382.38,0.0,5,3,5,13,Champions
C100689,14,11,132691.66999999998,35056.63,1,5,4,10,Loyal
C100692,795,1,5817.45,0.0,5,1,1,7,Needs Attention
C100693,36,10,81976.03,8047.21,1,5,4,10,Loyal
C100694,85,3,43395.45,0.0,2,3,3,8,Needs Attention
C100695,1038,1,3963.51,0.0,5,1,1,7,Needs Attention
C100697,243,6,85129.85,5493.04,3,4,4,11,Loyal
C100698,396,3,57599.450000000004,0.0,4,3,3,10,Loyal
C100699,4,22,425871.59,14504.42,1,5,5,11,Loyal
C100701,827,2,18894.11,0.0,5,2,2,9,Needs Attention
C100702,16,1,5456.89,4834.93,1,1,1,3,At Risk
C100703,21,43,1192409.75,82385.70000000001,1,5,5,11,Loyal
C100704,49,5,108369.49,13345.55,2,4,4,10,Loyal
C100705,79,8,142283.81,13469.28,2,5,4,11,Loyal
C100707,251,2,17875.95,0.0,3,2,2,7,Needs Attention
C100708,75,8,102533.42,0.0,2,5,4,11,Loyal
C100709,39,7,222083.92,0.0,2,4,5,11,Loyal
C100712,221,7,116689.52,0.0,3,4,4,11,Loyal
C100713,58,6,57162.14,0.0,2,4,3,9,Needs Attention
C100714,325,2,110180.26,0.0,4,2,4,10,Loyal
C100715,78,3,217377.08,144618.15,2,3,5,10,Loyal
C100716,17,30,615813.46,55684.47,1,5,5,11,Loyal
C100717,21,5,134953.97,0.0,1,4,4,9,Needs Attention
C100718,124,3,61938.340000000004,0.0,3,3,3,9,Needs Attention
C100719,94,8,102670.24,0.0,3,5,4,12,Loyal
C100720,1079,1,46300.48,0.0,5,1,3,9,Needs Attention
C100721,916,1,25088.64,23673.33,5,1,2,8,Needs Attention
C100722,319,5,225783.89,0.0,4,4,5,13,Champions
C100724,123,3,27480.47,2775.42,3,3,2,8,Needs Attention
C100725,591,1,1736.75,0.0,5,1,1,7,Needs Attention
C100726,198,3,54269.4,0.0,3,3,3,9,Needs Attention
C100727,1020,1,34261.11,0.0,5,1,3,9,Needs Attention
C100728,77,2,13844.77,0.0,2,2,2,6,At Risk
C100729,188,2,19537.059999999998,0.0,3,2,2,7,Needs Attention
C100731,570,1,4406.18,0.0,5,1,1,7,Needs Attention
C100733,179,3,4619.98,2172.36,3,3,1,7,Needs Attention
C100734,994,1,3712.95,0.0,5,1,1,7,Needs Attention
C100735,653,2,62328.0,0.0,5,2,3,10,Loyal
C100736,12,8,61194.17,0.0,1,5,3,9,Needs Attention
C100737,965,1,5906.28,0.0,5,1,1,7,Needs Attention
C100738,482,1,2670.56,0.0,4,1,1,6,At Risk
C100739,21,2,40145.76,0.0,1,2,3,6,At Risk
C100741,580,1,7285.74,0.0,5,1,1,7,Needs Attention
C100742,104,5,215304.31,11345.12,3,4,5,12,Loyal
C100746,415,2,15382.26,0.0,4,2,2,8,Needs Attention
C100748,154,1,4814.9,0.0,3,1,1,5,At Risk
C100749,232,5,74051.18,0.0,3,4,4,11,Loyal
C100750,902,1,2057.78,0.0,5,1,1,7,Needs Attention
C100751,286,3,75982.81,0.0,4,3,4,11,Loyal
C100752,81,4,52958.81,0.0,2,4,3,9,Needs Attention
C100753,366,1,5075.18,0.0,4,1,1,6,At Risk
C100754,22,2,9254.68,3786.3,1,2,2,5,At Risk
C100756,63,2,102573.31,0.0,2,2,4,8,Needs Attention
C100757,6,18,236133.72,31686.92,1,5,5,11,Loyal
C100758,476,1,12839.74,0.0,4,1,2,7,Needs Attention
C100759,425,2,12711.34,0.0,4,2,2,8,Needs Attention
C100760,75,8,442391.31000000006,0.0,2,5,5,12,Loyal
C100762,64,1,495.29,0.0,2,1,1,4,At Risk
C100764,25,10,169611.02,3319.31,1,5,5,11,Loyal
C100765,449,2,71063.25,0.0,4,2,4,10,Loyal
C100766,86,2,11748.36,0.0,2,2,2,6,At Risk
C100767,324,4,51448.75,0.0,4,4,3,11,Loyal
C100769,17,1,1999.22,0.0,1,1,1,3,At Risk
C100770,19,5,183642.37,5403.83,1,4,5,10,Loyal
C100771,68,4,21935.6,0.0,2,4,2,8,Needs Attention
C100773,190,4,23443.57,11551.5,3,4,2,9,Needs Attention
C100774,455,1,4994.04,0.0,4,1,1,6,At Risk
C100776,25,12,185122.83000000002,4401.01,1,5,5,11,Loyal
C100777,23,1,1328.81,0.0,1,1,1,3,At Risk
C100778,94,10,97080.93,0.0,3,5,4,12,Loyal
C100779,166,7,233945.63,0.0,3,4,5,12,Loyal
C100780,56,7,224549.69,19330.12,2,4,5,11,Loyal
C100781,61,5,69895.87,22094.43,2,4,4,10,Loyal
C100783,18,14,614951.37,55715.229999999996,1,5,5,11,Loyal
C100784,11,20,387467.4,23979.6,1,5,5,11,Loyal
C100785,401,4,50220.53,0.0,4,4,3,11,Loyal
C100786,561,1,13420.65,0.0,5,1,2,8,Needs Attention
C100788,131,1,2140.85,0.0,3,1,1,5,At Risk
C100790,597,2,12188.810000000001,0.0,5,2,2,9,Needs Attention
C100791,51,9,75633.23,31657.77,2,5,4,11,Loyal
C100792,286,10,147951.58,18736.95,4,5,4,13,Champions
C100794,221,3,29546.879999999997,0.0,3,3,3,9,Needs Attention
C100795,576,4,97958.67,0.0,5,4,4,13,Champions
C100796,560,1,58297.14,0.0,5,1,3,9,Needs Attention
C100797,149,13,167629.56,32843.39,3,5,5,13,Champions
C100799,67,2,12711.810000000001,0.0,2,2,2,6,At Risk
C100800,221,3,28719.96,0.0,3,3,3,9,Needs Attention
C100801,440,1,8987.53,0.0,4,1,2,7,Needs Attention
C100802,10,12,419941.7,7535.25,1,5,5,11,Loyal
C100803,561,1,3577.53,0.0,5,1,1,7,Needs Attention
C100804,210,3,66585.95000000001,0.0,3,3,3,9,Needs Attention
C100806,295,5,118061.44,4953.82,4,4,4,12,Loyal
C100807,5,62,1637660.89,17885.95,1,5,5,11,Loyal
C100808,21,11,198659.39,10626.29,1,5,5,11,Loyal
C100809,23,7,49992.51,0.0,1,4,3,8,Needs Attention
C100811,238,8,217099.22,0.0,3,5,5,13,Champions
C100813,63,3,38314.6,33795.24,2,3,3,8,Needs Attention
C100814,895,1,48627.29,0.0,5,1,3,9,Needs Attention
C100816,455,4,94862.99,43062.02,4,4,4,12,Loyal
C100817,71,1,53864.04,0.0,2,1,3,6,At Risk
C100819,378,1,12458.84,12373.77,4,1,2,7,Needs Attention
C100820,64,2,9685.56,0.0,2,2,2,6,At Risk
C100821,86,1,1194.54,0.0,2,1,1,4,At Risk
C100822,422,1,6098.88,0.0,4,1,1,6,At Risk
C100823,235,2,11798.91,0.0,3,2,2,7,Needs Attention
C100825,832,1,9069.87,0.0,5,1,2,8,Needs Attention
C100826,1065,1,1389.4,0.0,5,1,1,7,Needs Attention
C100827,117,4,159978.77000000002,0.0,3,4,5,12,Loyal
C100828,44,4,38409.97,15023.6,2,4,3,9,Needs Attention
C100829,605,1,8751.41,0.0,5,1,2,8,Needs Attention
C100830,46,8,144125.32,0.0,2,5,4,11,Loyal
C100831,22,20,415191.89,190521.32,1,5,5,11,Loyal
C100833,209,3,176164.73,0.0,3,3,5,11,Loyal
C100835,82,1,2525.42,0.0,2,1,1,4,At Risk
C100837,139,2,34430.11,0.0,3,2,3,8,Needs Attention
C100838,35,19,394257.07,0.0,1,5,5,11,Loyal
C100839,258,2,26139.239999999998,0.0,3,2,2,7,Needs Attention
C100841,8,10,171631.18,0.0,1,5,5,11,Loyal
C100842,233,2,8776.2,0.0,3,2,2,7,Needs Attention
C100845,57,30,708732.6,10098.19,2,5,5,12,Loyal
C100846,215,3,16500.96,4771.35,3,3,2,8,Needs Attention
C100847,475,1,7957.91,0.0,4,1,1,6,At Risk
C100849,470,3,60872.36,0.0,4,3,3,10,Loyal
C100850,10,121,2191489.2,98914.85,1,5,5,11,Loyal
C100851,13,11,187350.74000000002,0.0,1,5,5,11,Loyal
C100852,216,4,127597.42000000001,0.0,3,4,4,11,Loyal
C100853,315,3,55066.24,0.0,4,3,3,10,Loyal
C100854,198,2,22052.2,0.0,3,2,2,7,Needs Attention
C100855,126,3,36671.42,0.0,3,3,3,9,Needs Attention
C100856,647,1,2774.99,0.0,5,1,1,7,Needs Attention
C100857,71,5,77856.15,0.0,2,4,4,10,Loyal
C100860,148,8,162753.57,0.0,3,5,5,13,Champions
C100862,54,5,77142.47,0.0,2,4,4,10,Loyal
C100863,518,3,38339.97,0.0,4,3,3,10,Loyal
C100864,509,1,19679.73,0.0,4,1,2,7,Needs Attention
C100865,596,2,121447.87,0.0,5,2,4,11,Loyal
C100866,947,1,24425.3,0.0,5,1,2,8,Needs Attention
C100868,1063,1,12711.34,0.0,5,1,2,8,Needs Attention
C100869,130,1,4686.51,0.0,3,1,1,5,At Risk
C100870,253,2,64380.33,0.0,3,2,3,8,Needs Attention
C100872,76,5,37424.05,0.0,2,4,3,9,Needs Attention
C100873,581,1,546.75,0.0,5,1,1,7,Needs Attention
C100874,793,4,28552.230000000003,6707.93,5,4,3,12,Loyal
C100875,240,3,59121.97,0.0,3,3,3,9,Needs Attention
C100876,367,1,2004.96,0.0,4,1,1,6,At Risk
C100877,116,6,136777.59,0.0,3,4,4,11,Loyal
C100879,72,5,89451.07999999999,9996.55,2,4,4,10,Loyal
C100882,1,27,745689.23,55992.98,1,5,5,11,Loyal
C100884,29,14,202867.09,35860.96,1,5,5,11,Loyal
C100885,93,1,6419.87,0.0,3,1,1,5,At Risk
C100887,13,1,820.08,0.0,1,1,1,3,At Risk
C100888,509,3,46101.71,0.0,4,3,3,10,Loyal
C100889,319,3,70944.33,60110.32,4,3,4,11,Loyal
C100890,74,3,19739.03,0.0,2,3,2,7,Needs Attention
C100891,371,1,3859.34,0.0,4,1,1,6,At Risk
C100892,8,3,65297.1,0.0,1,3,3,7,Needs Attention
C100893,423,3,54293.99,0.0,4,3,3,10,Loyal
C100894,52,5,54466.979999999996,0.0,2,4,3,9,Needs Attention
C100895,324,3,32142.31,0.0,4,3,3,10,Loyal
C100896,38,9,156212.82,21709.7,2,5,4,11,Loyal
C100897,377,2,20408.61,12402.6,4,2,2,8,Needs Attention
C100898,971,1,2774.99,0.0,5,1,1,7,Needs Attention
C100899,685,2,126025.84,0.0,5,2,4,11,Loyal
C100900,388,3,10712.07,0.0,4,3,2,9,Needs Attention
C100901,203,1,2293.79,0.0,3,1,1,5,At Risk
C100902,123,2,15590.640000000001,0.0,3,2,2,7,Needs Attention
C100903,27,16,342811.37,0.0,1,5,5,11,Loyal
C100904,21,6,122492.53000000001,0.0,1,4,4,9,Needs Attention
C100906,4,6,191840.95,0.0,1,4,5,10,Loyal
C100909,774,2,11886.1,0.0,5,2,2,9,Needs Attention
C100911,88,5,61437.240000000005,0.0,2,4,3,9,Needs Attention
C100912,588,1,60846.89,59490.14,5,1,3,9,Needs Attention
C100915,73,2,17647.41,0.0,2,2,2,6,At Risk
C100916,241,2,10593.45,0.0,3,2,2,7,Needs Attention
C100917,6,4,154885.30000000002,0.0,1,4,4,9,Needs Attention
C100918,77,1,15884.73,0.0,2,1,2,5,At Risk
C100919,385,2,74046.45,0.0,4,2,4,10,Loyal
C100920,445,1,29976.55,0.0,4,1,3,8,Needs Attention
C100921,225,1,4943.3,0.0,3,1,1,5,At Risk
C100922,32,2,5681.26,0.0,1,2,1,4,At Risk
C100923,573,1,6535.55,0.0,5,1,1,7,Needs Attention
C100924,488,1,5264.29,0.0,4,1,1,6,At Risk
C100926,21,2,51537.840000000004,0.0,1,2,3,6,At Risk
C100927,756,1,12454.55,0.0,5,1,2,8,Needs Attention
C100928,486,2,25384.079999999998,5069.85,4,2,2,8,Needs Attention
C100929,69,5,125507.7,0.0,2,4,4,10,Loyal
C100930,557,2,110100.54999999999,0.0,5,2,4,11,Loyal
C100932,81,1,10226.62,0.0,2,1,2,5,At Risk
C100933,2,5,164805.6,0.0,1,4,5,10,Loyal
C100934,228,2,9408.32,0.0,3,2,2,7,Needs Attention
C100935,329,1,5456.89,0.0,4,1,1,6,At Risk
C100936,474,2,17216.129999999997,0.0,4,2,2,8,Needs Attention
C100937,5,4,32786.34,0.0,1,4,3,8,Needs Attention
C100938,631,5,159163.28,0.0,5,4,5,14,Champions
C100940,904,1,5976.1,0.0,5,1,1,7,Needs Attention
C100942,558,1,3503.77,0.0,5,1,1,7,Needs Attention
C100943,187,5,107475.9,0.0,3,4,4,11,Loyal
C100944,121,9,177869.75,0.0,3,5,5,13,Champions
C100945,29,6,67953.69,0.0,1,4,4,9,Needs Attention
C100946,85,3,93562.82,42601.43,2,3,4,9,Needs Attention
C100947,247,4,121005.51,0.0,3,4,4,11,Loyal
C100949,195,3,74796.04,0.0,3,3,4,10,Loyal
C100953,90,5,136344.32,0.0,2,4,4,10,Loyal
C100955,726,2,13876.130000000001,0.0,5,2,2,9,Needs Attention
C100956,576,1,3723.52,3648.43,5,1,1,7,Needs Attention
C100957,399,3,44765.58,8157.56,4,3,3,10,Loyal
C100958,142,5,283665.0,0.0,3,4,5,12,Loyal
C100959,800,1,42499.7,0.0,5,1,3,9,Needs Attention
C100960,284,5,86996.39,4822.23,4,4,4,12,Loyal
C100961,86,1,3077.56,0.0,2,1,1,4,At Risk
C100962,6,16,316062.93,58879.12,1,5,5,11,Loyal
C100963,587,1,12494.23,0.0,5,1,2,8,Needs Attention
C100964,416,2,12839.74,0.0,4,2,2,8,Needs Attention
C100965,422,1,35898.75,0.0,4,1,3,8,Needs Attention
C100966,17,11,214255.06999999998,1850.7,1,5,5,11,Loyal
C100967,12,3,117186.54000000001,72260.56,1,3,4,8,Needs Attention
C100968,125,3,193504.27000000002,0.0,3,3,5,11,Loyal
C100969,82,8,244264.71,22086.46,2,5,5,12,Loyal
C100970,226,1,3653.93,0.0,3,1,1,5,At Risk
C100971,883,1,1350.53,1241.34,5,1,1,7,Needs Attention
C100972,316,3,27156.57,0.0,4,3,2,9,Needs Attention
C100975,364,1,15928.6,0.0,4,1,2,7,Needs Attention
C100976,371,1,47305.62,0.0,4,1,3,8,Needs Attention
C100977,362,3,43081.97,0.0,4,3,3,10,Loyal
C100978,1085,1,9860.03,0.0,5,1,2,8,Needs Attention
C100980,928,1,1522.49,0.0,5,1,1,7,Needs Attention
C100981,36,8,42651.99,3779.99,1,5,3,9,Needs Attention
C100983,450,1,2152.2,0.0,4,1,1,6,At Risk
C100984,73,6,145767.68,0.0,2,4,4,10,Loyal
C100985,306,2,64089.719999999994,0.0,4,2,3,9,Needs Attention
C100986,968,2,86167.88,0.0,5,2,4,11,Loyal
C100988,599,2,8940.45,0.0,5,2,2,9,Needs Attention
C100989,208,1,39839.3,0.0,3,1,3,7,Needs Attention
C100990,79,4,196459.37999999998,0.0,2,4,5,11,Loyal
C100991,638,1,12133.55,0.0,5,1,2,8,Needs Attention
C100993,55,7,164771.7,0.0,2,4,5,11,Loyal
C100994,582,1,164994.06,0.0,5,1,5,11,Loyal
C100995,681,1,23983.77,0.0,5,1,2,8,Needs Attention
C100998,199,1,553.89,0.0,3,1,1,5,At Risk
C100999,822,1,517.92,0.0,5,1,1,7,Needs Attention
C101000,609,2,22451.37,0.0,5,2,2,9,Needs Attention
C101001,28,3,64848.39,0.0,1,3,3,7,Needs Attention
C101002,221,3,2846.62,0.0,3,3,1,7,Needs Attention
C101003,209,2,22112.440000000002,0.0,3,2,2,7,Needs Attention
C101006,776,1,3109.71,0.0,5,1,1,7,Needs Attention
C101008,231,1,11170.57,0.0,3,1,2,6,At Risk
C101009,649,1,1524.32,0.0,5,1,1,7,Needs Attention
C101010,28,17,508604.51,4637.25,1,5,5,11,Loyal
C101011,496,3,86177.41,0.0,4,3,4,11,Loyal
C101012,398,2,107809.73,0.0,4,2,4,10,Loyal
C101014,558,2,4465.12,0.0,5,2,1,8,Needs Attention
C101016,781,3,223951.38,3986.13,5,3,5,13,Champions
C101017,737,1,52037.66,0.0,5,1,3,9,Needs Attention
C101018,730,1,703.35,0.0,5,1,1,7,Needs Attention
C101019,486,3,17519.55,0.0,4,3,2,9,Needs Attention
C101021,162,2,63790.92,0.0,3,2,3,8,Needs Attention
C101024,60,9,247152.02000000002,0.0,2,5,5,12,Loyal
C101025,1003,1,25037.49,0.0,5,1,2,8,Needs Attention
C101027,530,3,15430.39,0.0,5,3,2,10,Loyal
C101028,340,2,5278.03,0.0,4,2,1,7,Needs Attention
C101029,32,6,166851.18,22113.34,1,4,5,10,Loyal
C101030,571,1,6151.78,0.0,5,1,1,7,Needs Attention
C101031,723,1,5328.49,0.0,5,1,1,7,Needs Attention
C101032,36,2,74792.26000000001,0.0,1,2,4,7,Needs Attention
C101033,420,4,167683.31,12623.93,4,4,5,13,Champions
C101034,22,38,684032.47,116685.29999999999,1,5,5,11,Loyal
C101035,104,4,40428.51,0.0,3,4,3,10,Loyal
C101037,9,23,334942.95,1448.18,1,5,5,11,Loyal
C101038,239,6,129174.89,5752.66,3,4,4,11,Loyal
C101039,60,2,5073.58,0.0,2,2,1,5,At Risk
C101045,508,2,48252.45,0.0,4,2,3,9,Needs Attention
C101048,68,1,5264.29,0.0,2,1,1,4,At Risk
C101049,43,2,74799.73999999999,0.0,2,2,4,8,Needs Attention
C101050,119,2,1928.21,930.5,3,2,1,6,At Risk
C101051,813,2,5908.41,0.0,5,2,1,8,Needs Attention
C101052,474,1,6052.69,0.0,4,1,1,6,At Risk
C101053,186,13,356063.61,134979.99,3,5,5,13,Champions
C101055,22,9,200711.47,9359.93,1,5,5,11,Loyal
C101056,154,1,19259.61,0.0,3,1,2,6,At Risk
C101058,40,4,33126.91,12061.67,2,4,3,9,Needs Attention
C101059,591,2,3175.3199999999997,0.0,5,2,1,8,Needs Attention
C101060,99,11,150889.63,92102.29000000001,3,5,4,12,Loyal
C101061,186,4,66836.48,0.0,3,4,3,10,Loyal
C101062,179,3,31225.77,0.0,3,3,3,9,Needs Attention
C101063,227,7,72878.38,48246.13,3,4,4,11,Loyal
C101064,27,5,33525.6,0.0,1,4,3,8,Needs Attention
C101065,19,11,89932.21,38804.18,1,5,4,10,Loyal
C101066,307,2,10079.2,0.0,4,2,2,8,Needs Attention
C101067,105,6,56515.35,7884.6,3,4,3,10,Loyal
C101068,2,11,225065.34,2888.62,1,5,5,11,Loyal
C101069,43,9,90160.94,0.0,2,5,4,11,Loyal
C101071,116,2,22934.870000000003,0.0,3,2,2,7,Needs Attention
C101072,192,1,4641.64,0.0,3,1,1,5,At Risk
C101073,351,1,31202.3,0.0,4,1,3,8,Needs Attention
C101074,209,5,48940.98,0.0,3,4,3,10,Loyal
C101076,482,6,120532.21999999999,7083.5,4,4,4,12,Loyal
C101077,156,2,9269.080000000002,0.0,3,2,2,7,Needs Attention
C101078,258,5,56368.54,9874.6,3,4,3,10,Loyal
C101079,20,2,219433.25,0.0,1,2,5,8,Needs Attention
C101080,529,1,8602.63,8272.2,4,1,2,7,Needs Attention
C101081,519,2,70606.19,0.0,4,2,4,10,Loyal
C101082,484,1,4044.52,0.0,4,1,1,6,At Risk
C101083,12,6,109009.11,0.0,1,4,4,9,Needs Attention
C101085,427,1,29370.52,0.0,4,1,3,8,Needs Attention
C101086,172,8,73703.36,0.0,3,5,4,12,Loyal
C101087,632,1,22205.12,0.0,5,1,2,8,Needs Attention
C101088,599,4,89747.31,0.0,5,4,4,13,Champions
C101089,223,1,1359.88,0.0,3,1,1,5,At Risk
C101090,233,2,14181.57,0.0,3,2,2,7,Needs Attention
C101091,189,1,2229.8,0.0,3,1,1,5,At Risk
C101093,85,10,178952.11,58113.3,2,5,5,12,Loyal
C101094,68,2,63621.09,0.0,2,2,3,7,Needs Attention
C101095,4,32,563535.7,62107.86,1,5,5,11,Loyal
C101096,291,5,145165.25,0.0,4,4,4,12,Loyal
C101098,224,2,52463.649999999994,0.0,3,2,3,8,Needs Attention
C101099,681,1,5817.45,0.0,5,1,1,7,Needs Attention
C101101,243,4,49346.37,2529.4,3,4,3,10,Loyal
C101106,352,4,28278.309999999998,2467.56,4,4,3,11,Loyal
C101107,896,1,17815.14,0.0,5,1,2,8,Needs Attention
C101108,187,1,5585.29,0.0,3,1,1,5,At Risk
C101109,63,4,35155.38,0.0,2,4,3,9,Needs Attention
C101110,208,2,6936.17,0.0,3,2,1,6,At Risk
C101111,255,1,17911.44,0.0,3,1,2,6,At Risk
C101112,68,7,244140.89,0.0,2,4,5,11,Loyal
C101113,965,2,131310.26,0.0,5,2,4,11,Loyal
C101114,51,1,1922.58,0.0,2,1,1,4,At Risk
C101115,16,3,31421.519999999997,0.0,1,3,3,7,Needs Attention
C101117,21,35,1126257.55,8364.32,1,5,5,11,Loyal
C101118,27,1,2206.11,0.0,1,1,1,3,At Risk
C101119,34,3,34608.520000000004,0.0,1,3,3,7,Needs Attention
C101120,46,2,66978.18,0.0,2,2,3,7,Needs Attention
C101121,16,1,2029.99,1598.65,1,1,1,3,At Risk
C101123,59,2,24138.71,5207.75,2,2,2,6,At Risk
C101124,6,23,548162.04,39080.96,1,5,5,11,Loyal
C101125,337,1,15400.86,0.0,4,1,2,7,Needs Attention
C101127,341,2,89478.31,78607.0,4,2,4,10,Loyal
C101129,86,5,75400.09,0.0,2,4,4,10,Loyal
C101130,450,5,69176.23000000001,4573.24,4,4,4,12,Loyal
C101131,299,2,75234.78,8053.14,4,2,4,10,Loyal
C101132,930,1,42468.83,0.0,5,1,3,9,Needs Attention
C101133,444,2,5883.01,0.0,4,2,1,7,Needs Attention
C101134,2,4,39386.72,0.0,1,4,3,8,Needs Attention
C101135,16,6,103718.8,0.0,1,4,4,9,Needs Attention
C101136,219,7,160828.44,0.0,3,4,5,12,Loyal
C101139,2,8,179323.8,9090.63,1,5,5,11,Loyal
C101141,444,1,12582.95,0.0,4,1,2,7,Needs Attention
C101143,776,1,5296.39,0.0,5,1,1,7,Needs Attention
C101144,13,119,2707543.4,70932.29,1,5,5,11,Loyal
C101147,400,2,51448.5,0.0,4,2,3,9,Needs Attention
C101148,12,2,11029.23,0.0,1,2,2,5,At Risk
C101149,121,4,55613.25,553.89,3,4,3,10,Loyal
C101150,40,17,306670.65,31925.18,2,5,5,12,Loyal
C101152,111,3,10913.759999999998,0.0,3,3,2,8,Needs Attention
C101154,55,3,76142.84,55219.0,2,3,4,9,Needs Attention
C101155,65,12,55873.229999999996,0.0,2,5,3,10,Loyal
C101156,8,7,161944.27,6658.03,1,4,5,10,Loyal
C101158,50,9,197459.50999999998,0.0,2,5,5,12,Loyal
C101159,287,5,35848.67,17053.760000000002,4,4,3,11,Loyal
C101161,982,1,17718.84,0.0,5,1,2,8,Needs Attention
C101162,9,2,9263.96,0.0,1,2,2,5,At Risk
C101163,196,3,60996.01,0.0,3,3,3,9,Needs Attention
C101164,72,14,145947.36,0.0,2,5,4,11,Loyal
C101165,154,4,95999.17,0.0,3,4,4,11,Loyal
C101166,1055,1,3980.32,0.0,5,1,1,7,Needs Attention
C101167,1025,1,29640.77,0.0,5,1,3,9,Needs Attention
C101168,714,3,25729.370000000003,738.05,5,3,2,10,Loyal
C101170,334,4,31622.65,0.0,4,4,3,11,Loyal
C101171,445,1,6116.27,0.0,4,1,1,6,At Risk
C101173,13,129,2401725.44,147799.46,1,5,5,11,Loyal
C101175,675,1,2168.92,0.0,5,1,1,7,Needs Attention
C101176,98,25,474450.43,3443.3,3,5,5,13,Champions
C101177,73,7,258409.38999999996,0.0,2,4,5,11,Loyal
C101179,0,27,666843.16,0.0,1,5,5,11,Loyal
C101182,359,3,48802.19,0.0,4,3,3,10,Loyal
C101183,393,3,136412.39,0.0,4,3,4,11,Loyal
C101184,258,1,7336.62,0.0,3,1,1,5,At Risk
C101185,94,7,48558.04,0.0,3,4,3,10,Loyal
