customer_id,customer_name,gender,age,city,state,region,signup_date,acquisition_channel,loyalty_tier,customer_segment_seed
C100265,Customer 00265,Male,31,Lucknow,Uttar Pradesh,North,2024-08-24,Organic Search,Gold,Occasional
C100266,Customer 00266,Female,18,Mumbai,Maharashtra,West,2024-04-07,Paid Search,Bronze,Occasional
C100267,Customer 00267,Female,30,Jaipur,Rajasthan,North,2023-12-26,Organic Search,Bronze,Occasional
C100268,Customer 00268,Female,27,Mumbai,Maharashtra,West,2024-09-25,Organic Search,Gold,Discount Seeker
C100269,Customer 00269,Male,48,Mumbai,Maharashtra,West,2024-09-03,Organic Search,Bronze,Occasional
C100270,Customer 00270,Female,32,Hyderabad,Telangana,South,2023-11-02,Direct,Gold,Discount Seeker
C100271,Customer 00271,Prefer not to say,29,Delhi,Delhi,North,2023-01-24,Social,Gold,Occasional
C100272,Customer 00272,Female,27,Pune,Maharashtra,West,2023-06-06,Direct,Bronze,Occasional
C100273,Customer 00273,Female,36,Mumbai,Maharashtra,West,2025-09-19,Direct,Silver,Discount Seeker
C100274,Customer 00274,Female,34,Mumbai,Maharashtra,West,2024-03-08,Affiliate,Bronze,Occasional
C100275,Customer 00275,Female,25,Ahmedabad,Gujarat,West,2024-05-14,Direct,Gold,Occasional
C100276,Customer 00276,Female,36,Delhi,Delhi,North,2024-04-28,Paid Search,Bronze,Occasional
C100277,Customer 00277,Male,27,Pune,Maharashtra,West,2025-03-21,Direct,Bronze,Discount Seeker
C100278,Customer 00278,Female,18,Ahmedabad,Gujarat,West,2023-03-09,Email,Gold,New
C100279,Customer 00279,Female,40,Mumbai,Maharashtra,West,2023-03-27,Email,Bronze,Loyal
C100280,Customer 00280,Female,39,Ahmedabad,Gujarat,West,2023-10-13,Email,Gold,Loyal
C100281,Customer 00281,Female,35,Delhi,Delhi,North,2024-05-18,Direct,Bronze,Loyal
C100282,Customer 00282,Non-binary,29,Bengaluru,Karnataka,South,2024-11-25,Direct,Platinum,Loyal
C100283,Customer 00283,Female,32,Mumbai,Maharashtra,West,2024-05-22,Organic Search,Silver,Prime
C100284,Customer 00284,Male,41,Lucknow,Uttar Pradesh,North,2024-04-01,Organic Search,Silver,Discount Seeker
C100285,Customer 00285,Male,27,Chennai,Tamil Nadu,South,2025-08-28,Paid Search,Bronze,Occasional
C100286,Customer 00286,Female,42,Hyderabad,Telangana,South,2023-06-16,Affiliate,Silver,Occasional
C100287,Customer 00287,Male,18,Gurugram,Haryana,North,2024-08-14,Organic Search,Silver,Discount Seeker
C100288,Customer 00288,Female,35,Bengaluru,Karnataka,South,2024-07-15,Email,Silver,New
C100289,Customer 00289,Male,33,Kochi,Kerala,South,2024-05-05,Paid Search,Gold,Occasional
C100290,Customer 00290,Male,43,Kolkata,West Bengal,East,2025-04-15,Direct,Silver,Prime
C100291,Customer 00291,Female,24,Indore,Madhya Pradesh,Central,2023-10-04,Direct,Silver,Occasional
C100292,Customer 00292,Male,25,Kochi,Kerala,South,2025-09-14,Social,Gold,New
C100293,Customer 00293,Female,19,Noida,Uttar Pradesh,North,2023-12-10,Paid Search,Silver,New
C100294,Customer 00294,Prefer not to say,27,Mumbai,Maharashtra,West,2024-07-18,Direct,Gold,Occasional
C100295,Customer 00295,Male,36,Jaipur,Rajasthan,North,2024-06-22,Paid Search,Gold,New
C100296,Customer 00296,Female,18,Jaipur,Rajasthan,North,2025-05-29,Social,Bronze,Occasional
C100297,Customer 00297,Female,29,Pune,Maharashtra,West,2024-03-30,Direct,Silver,Discount Seeker
C100298,Customer 00298,Male,39,Delhi,Delhi,North,2023-10-22,Email,Bronze,New
C100299,Customer 00299,Female,32,Bhopal,Madhya Pradesh,Central,2023-01-23,Direct,Silver,Loyal
C100300,Customer 00300,Male,34,Delhi,Delhi,North,2024-01-12,Social,Bronze,Loyal
C100301,Customer 00301,Female,18,Hyderabad,Telangana,South,2025-05-05,Email,Silver,Occasional
C100302,Customer 00302,Female,32,Chennai,Tamil Nadu,South,2023-01-11,Direct,Bronze,Occasional
C100303,Customer 00303,Male,33,Delhi,Delhi,North,2025-07-16,Affiliate,Silver,New
C100304,Customer 00304,Male,31,Kolkata,West Bengal,East,2024-07-15,Direct,Bronze,Occasional
C100305,Customer 00305,Male,35,Mumbai,Maharashtra,West,2023-05-26,Direct,Bronze,Discount Seeker
C100306,Customer 00306,Male,30,Kolkata,West Bengal,East,2023-11-09,Organic Search,Silver,Loyal
C100307,Customer 00307,Female,28,Lucknow,Uttar Pradesh,North,2024-07-27,Paid Search,Silver,New
C100308,Customer 00308,Female,23,Bengaluru,Karnataka,South,2023-11-23,Affiliate,Silver,Discount Seeker
C100309,Customer 00309,Female,43,Kolkata,West Bengal,East,2023-04-23,Direct,Silver,Prime
C100310,Customer 00310,Female,21,Mumbai,Maharashtra,West,2024-11-20,Affiliate,Bronze,Loyal
C100311,Customer 00311,Female,35,Lucknow,Uttar Pradesh,North,2024-11-26,Paid Search,Silver,Prime
C100312,Customer 00312,Male,51,Bhopal,Madhya Pradesh,Central,2023-05-04,Email,Bronze,Occasional
C100313,Customer 00313,Female,44,Mumbai,Maharashtra,West,2023-10-19,Email,Bronze,Discount Seeker
C100314,Customer 00314,Female,38,Kolkata,West Bengal,East,2023-09-10,Social,Gold,Discount Seeker
C100315,Customer 00315,Male,35,Hyderabad,Telangana,South,2024-11-13,Email,Platinum,Occasional
C100316,Customer 00316,Female,32,Chennai,Tamil Nadu,South,2025-01-25,Influencer,Bronze,Occasional
C100317,Customer 00317,Prefer not to say,24,Kolkata,West Bengal,East,2025-01-22,Social,Bronze,New
C100318,Customer 00318,Female,30,Hyderabad,Telangana,South,2025-08-29,Organic Search,Gold,Occasional
C100319,Customer 00319,Female,39,Pune,Maharashtra,West,2025-03-06,Social,Platinum,Discount Seeker
C100320,Customer 00320,Male,37,Delhi,Delhi,North,2023-11-28,Organic Search,Bronze,Prime
C100321,Customer 00321,Male,41,Bengaluru,Karnataka,South,2023-04-22,Email,Gold,Prime
C100322,Customer 00322,Male,45,Surat,Gujarat,West,2024-09-28,Direct,Bronze,Loyal
C100323,Customer 00323,Female,31,Mumbai,Maharashtra,West,2025-08-06,Email,Bronze,New
C100324,Customer 00324,Female,35,Pune,Maharashtra,West,2025-10-06,Direct,Bronze,Discount Seeker
C100325,Customer 00325,Male,18,Delhi,Delhi,North,2023-08-27,Affiliate,Silver,New
C100326,Customer 00326,Female,56,Lucknow,Uttar Pradesh,North,2023-09-02,Social,Silver,Occasional
C100327,Customer 00327,Male,29,Chennai,Tamil Nadu,South,2023-02-08,Social,Silver,Loyal
C100328,Customer 00328,Female,40,Bengaluru,Karnataka,South,2023-05-27,Social,Bronze,Prime
C100329,Customer 00329,Female,29,Delhi,Delhi,North,2024-07-28,Paid Search,Bronze,Occasional
C100330,Customer 00330,Female,29,Hyderabad,Telangana,South,2024-07-19,Organic Search,Silver,New
C100331,Customer 00331,Male,31,Bhopal,Madhya Pradesh,Central,2024-01-19,Email,Silver,Prime
C100332,Customer 00332,Female,21,Chennai,Tamil Nadu,South,2023-11-17,Organic Search,Bronze,New
C100333,Customer 00333,Prefer not to say,18,Hyderabad,Telangana,South,2025-05-08,Organic Search,Silver,Loyal
C100334,Customer 00334,Female,45,Ahmedabad,Gujarat,West,2024-04-21,Social,Bronze,Prime
C100335,Customer 00335,Male,38,Bengaluru,Karnataka,South,2025-04-16,Influencer,Gold,Loyal
C100336,Customer 00336,Female,24,Hyderabad,Telangana,South,2025-09-23,Paid Search,Gold,Prime
C100337,Customer 00337,Male,38,Bengaluru,Karnataka,South,2023-11-25,Affiliate,Bronze,Occasional
C100338,Customer 00338,Male,41,Mumbai,Maharashtra,West,2023-07-29,Social,Gold,New
C100339,Customer 00339,Male,26,Kolkata,West Bengal,East,2025-09-13,Paid Search,Silver,New
C100340,Customer 00340,Female,37,Surat,Gujarat,West,2024-10-19,Organic Search,Bronze,Prime
C100341,Customer 00341,Male,43,Kochi,Kerala,South,2023-10-29,Organic Search,Silver,Occasional
C100342,Customer 00342,Female,19,Surat,Gujarat,West,2024-10-05,Social,Platinum,Occasional
C100343,Customer 00343,Male,38,Hyderabad,Telangana,South,2024-06-17,Social,Bronze,Loyal
C100344,Customer 00344,Male,37,Delhi,Delhi,North,2025-07-26,Email,Bronze,Occasional
C100345,Customer 00345,Female,52,Pune,Maharashtra,West,2023-09-22,Organic Search,Gold,Loyal
C100346,Customer 00346,Male,39,Bhopal,Madhya Pradesh,Central,2025-10-23,Paid Search,Bronze,Loyal
C100347,Customer 00347,Male,29,Ahmedabad,Gujarat,West,2025-08-26,Organic Search,Gold,New
C100348,Customer 00348,Female,30,Hyderabad,Telangana,South,2023-07-07,Direct,Bronze,Discount Seeker
C100349,Customer 00349,Female,53,Kolkata,West Bengal,East,2023-06-20,Paid Search,Platinum,Discount Seeker
C100350,Customer 00350,Female,29,Ahmedabad,Gujarat,West,2024-07-05,Email,Bronze,Occasional
C100351,Customer 00351,Male,39,Kochi,Kerala,South,2023-02-16,Affiliate,Platinum,Occasional
C100352,Customer 00352,Male,31,Ahmedabad,Gujarat,West,2023-11-06,Paid Search,Gold,Occasional
C100353,Customer 00353,Female,44,Hyderabad,Telangana,South,2024-03-26,Organic Search,Platinum,Loyal
C100354,Customer 00354,Female,44,Delhi,Delhi,North,2025-09-30,Email,Bronze,New
C100355,Customer 00355,Female,33,Hyderabad,Telangana,South,2025-10-24,Direct,Bronze,Occasional
C100356,Customer 00356,Female,29,Bengaluru,Karnataka,South,2023-06-06,Direct,Bronze,Occasional
C100357,Customer 00357,Female,29,Indore,Madhya Pradesh,Central,2025-07-11,Paid Search,Gold,Occasional
C100358,Customer 00358,Female,18,Chennai,Tamil Nadu,South,2023-04-05,Paid Search,Bronze,New
C100359,Customer 00359,Female,34,Hyderabad,Telangana,South,2025-02-13,Paid Search,Silver,Loyal
C100360,Customer 00360,Male,34,Bengaluru,Karnataka,South,2025-05-25,Paid Search,Bronze,Discount Seeker
C100361,Customer 00361,Male,25,Pune,Maharashtra,West,2025-07-10,Influencer,Silver,Prime
C100362,Customer 00362,Female,18,Chennai,Tamil Nadu,South,2023-08-20,Organic Search,Silver,Prime
C100363,Customer 00363,Male,35,Mumbai,Maharashtra,West,2025-07-13,Organic Search,Bronze,New
C100364,Customer 00364,Female,36,Surat,Gujarat,West,2023-05-01,Organic Search,Silver,Prime
C100365,Customer 00365,Female,37,Bengaluru,Karnataka,South,2024-06-21,Direct,Bronze,Discount Seeker
C100366,Customer 00366,Prefer not to say,23,Hyderabad,Telangana,South,2024-04-30,Social,Platinum,Occasional
C100367,Customer 00367,Male,37,Delhi,Delhi,North,2023-11-23,Paid Search,Gold,Occasional
C100368,Customer 00368,Female,31,Chennai,Tamil Nadu,South,2023-01-23,Paid Search,Bronze,New
C100369,Customer 00369,Female,42,Kolkata,West Bengal,East,2025-03-10,Organic Search,Bronze,Occasional
C100370,Customer 00370,Male,23,Surat,Gujarat,West,2023-12-14,Organic Search,Silver,Prime
C100371,Customer 00371,Female,45,Mumbai,Maharashtra,West,2024-11-15,Direct,Gold,Loyal
C100372,Customer 00372,Non-binary,48,Gurugram,Haryana,North,2024-02-29,Email,Platinum,New
C100373,Customer 00373,Female,34,Kolkata,West Bengal,East,2024-01-22,Email,Bronze,New
C100374,Customer 00374,Female,37,Delhi,Delhi,North,2025-07-06,Social,Silver,Loyal
C100375,Customer 00375,Male,41,Delhi,Delhi,North,2023-04-08,Social,Bronze,Occasional
C100376,Customer 00376,Male,23,Bengaluru,Karnataka,South,2025-02-01,Affiliate,Bronze,Occasional
C100377,Customer 00377,Female,28,Surat,Gujarat,West,2025-02-11,Organic Search,Platinum,New
C100378,Customer 00378,Male,35,Bengaluru,Karnataka,South,2024-01-29,Email,Platinum,Occasional
C100379,Customer 00379,Male,53,Hyderabad,Telangana,South,2023-09-29,Social,Bronze,Discount Seeker
C100380,Customer 00380,Female,21,Kolkata,West Bengal,East,2023-01-06,Paid Search,Bronze,Loyal
C100381,Customer 00381,Female,49,Surat,Gujarat,West,2025-08-27,Organic Search,Silver,Occasional
C100382,Customer 00382,Female,31,Pune,Maharashtra,West,2025-09-07,Direct,Bronze,Discount Seeker
C100383,Customer 00383,Male,33,Ahmedabad,Gujarat,West,2023-09-07,Direct,Silver,Prime
C100384,Customer 00384,Male,45,Delhi,Delhi,North,2023-02-03,Organic Search,Silver,Occasional
C100385,Customer 00385,Female,53,Surat,Gujarat,West,2023-05-08,Organic Search,Silver,New
C100386,Customer 00386,Non-binary,37,Delhi,Delhi,North,2023-03-12,Email,Bronze,Discount Seeker
C100387,Customer 00387,Female,45,Mumbai,Maharashtra,West,2025-05-10,Affiliate,Silver,Loyal
C100388,Customer 00388,Male,24,Gurugram,Haryana,North,2025-07-12,Social,Silver,Occasional
C100389,Customer 00389,Male,28,Delhi,Delhi,North,2023-06-08,Direct,Silver,Occasional
C100390,Customer 00390,Female,19,Mumbai,Maharashtra,West,2025-02-11,Direct,Silver,Loyal
C100391,Customer 00391,Female,28,Pune,Maharashtra,West,2023-07-05,Organic Search,Gold,Occasional
C100392,Customer 00392,Female,39,Bengaluru,Karnataka,South,2024-01-16,Organic Search,Bronze,Loyal
C100393,Customer 00393,Male,35,Mumbai,Maharashtra,West,2024-09-12,Organic Search,Bronze,New
C100394,Customer 00394,Female,50,Pune,Maharashtra,West,2025-01-15,Direct,Bronze,Occasional
C100395,Customer 00395,Male,54,Ahmedabad,Gujarat,West,2025-06-24,Social,Silver,Loyal
C100396,Customer 00396,Male,32,Jaipur,Rajasthan,North,2023-02-16,Direct,Bronze,Occasional
C100397,Customer 00397,Female,26,Mumbai,Maharashtra,West,2023-07-23,Affiliate,Silver,Prime
C100398,Customer 00398,Male,45,Chennai,Tamil Nadu,South,2023-10-18,Affiliate,Bronze,Discount Seeker
C100399,Customer 00399,Female,46,Jaipur,Rajasthan,North,2023-11-18,Organic Search,Gold,Occasional
C100400,Customer 00400,Male,37,Delhi,Delhi,North,2025-10-29,Organic Search,Silver,Occasional
C100401,Customer 00401,Female,40,Delhi,Delhi,North,2025-03-15,Direct,Bronze,Discount Seeker
C100402,Customer 00402,Female,38,Mumbai,Maharashtra,West,2023-11-28,Social,Bronze,Occasional
C100403,Customer 00403,Female,23,Chennai,Tamil Nadu,South,2025-10-02,Influencer,Bronze,Occasional
C100404,Customer 00404,Female,21,Delhi,Delhi,North,2024-05-31,Paid Search,Gold,Prime
C100405,Customer 00405,Male,32,Kolkata,West Bengal,East,2024-06-02,Email,Gold,Loyal
C100406,Customer 00406,Female,31,Bhopal,Madhya Pradesh,Central,2024-03-24,Email,Gold,Prime
C100407,Customer 00407,Female,36,Delhi,Delhi,North,2023-05-29,Organic Search,Bronze,Prime
C100408,Customer 00408,Female,32,Pune,Maharashtra,West,2025-08-25,Social,Platinum,Occasional
C100409,Customer 00409,Male,18,Delhi,Delhi,North,2023-01-15,Direct,Bronze,Loyal
C100410,Customer 00410,Male,18,Mumbai,Maharashtra,West,2023-06-30,Social,Silver,Prime
C100411,Customer 00411,Male,40,Ahmedabad,Gujarat,West,2023-08-26,Social,Silver,Loyal
C100412,Customer 00412,Prefer not to say,26,Hyderabad,Telangana,South,2023-10-17,Email,Bronze,Occasional
C100413,Customer 00413,Female,31,Bhopal,Madhya Pradesh,Central,2023-05-17,Affiliate,Bronze,Loyal
C100414,Customer 00414,Female,27,Chennai,Tamil Nadu,South,2023-01-19,Direct,Bronze,Loyal
C100415,Customer 00415,Male,24,Mumbai,Maharashtra,West,2024-12-02,Social,Gold,New
C100416,Customer 00416,Female,24,Hyderabad,Telangana,South,2025-09-30,Social,Silver,Prime
C100417,Customer 00417,Male,43,Delhi,Delhi,North,2023-05-07,Social,Platinum,Occasional
C100418,Customer 00418,Male,31,Surat,Gujarat,West,2023-11-03,Influencer,Silver,Discount Seeker
C100419,Customer 00419,Female,39,Kolkata,West Bengal,East,2024-06-08,Direct,Bronze,New
C100420,Customer 00420,Male,41,Bengaluru,Karnataka,South,2025-08-17,Email,Bronze,Occasional
C100421,Customer 00421,Female,36,Chennai,Tamil Nadu,South,2024-12-19,Paid Search,Silver,Occasional
C100422,Customer 00422,Male,41,Kolkata,West Bengal,East,2025-03-04,Direct,Bronze,Occasional
C100423,Customer 00423,Female,33,Jaipur,Rajasthan,North,2024-08-24,Organic Search,Bronze,Occasional
C100424,Customer 00424,Male,47,Mumbai,Maharashtra,West,2024-03-07,Organic Search,Bronze,Occasional
C100425,Customer 00425,Female,41,Mumbai,Maharashtra,West,2023-07-26,Social,Silver,Occasional
C100426,Customer 00426,Male,43,Mumbai,Maharashtra,West,2025-06-13,Email,Silver,New
C100427,Customer 00427,Male,24,Bengaluru,Karnataka,South,2025-04-12,Organic Search,Bronze,Occasional
C100428,Customer 00428,Male,36,Hyderabad,Telangana,South,2023-01-26,Paid Search,Gold,Loyal
C100429,Customer 00429,Male,18,Mumbai,Maharashtra,West,2025-01-10,Affiliate,Platinum,New
C100430,Customer 00430,Male,47,Hyderabad,Telangana,South,2023-03-29,Email,Gold,Occasional
C100431,Customer 00431,Male,27,Hyderabad,Telangana,South,2025-02-03,Organic Search,Bronze,Discount Seeker
C100432,Customer 00432,Male,28,Mumbai,Maharashtra,West,2025-05-04,Organic Search,Gold,Occasional
C100433,Customer 00433,Male,19,Kochi,Kerala,South,2023-05-16,Affiliate,Silver,Loyal
C100434,Customer 00434,Male,33,Pune,Maharashtra,West,2024-03-25,Organic Search,Bronze,Loyal
C100435,Customer 00435,Male,30,Bengaluru,Karnataka,South,2023-05-09,Organic Search,Silver,Discount Seeker
C100436,Customer 00436,Female,51,Hyderabad,Telangana,South,2024-08-10,Influencer,Platinum,New
C100437,Customer 00437,Male,42,Bengaluru,Karnataka,South,2025-08-18,Email,Bronze,New
C100438,Customer 00438,Female,28,Lucknow,Uttar Pradesh,North,2023-03-25,Social,Bronze,Discount Seeker
C100439,Customer 00439,Female,18,Chennai,Tamil Nadu,South,2024-02-16,Email,Bronze,Discount Seeker
C100440,Customer 00440,Prefer not to say,18,Hyderabad,Telangana,South,2025-10-04,Email,Silver,Loyal
C100441,Customer 00441,Female,23,Kochi,Kerala,South,2023-11-08,Social,Gold,Occasional
C100442,Customer 00442,Female,20,Lucknow,Uttar Pradesh,North,2023-05-17,Email,Bronze,Prime
C100443,Customer 00443,Male,36,Jaipur,Rajasthan,North,2024-05-20,Email,Bronze,Occasional
C100444,Customer 00444,Male,32,Delhi,Delhi,North,2024-06-10,Organic Search,Gold,New
C100445,Customer 00445,Female,33,Mumbai,Maharashtra,West,2024-11-17,Social,Gold,Occasional
C100446,Customer 00446,Male,24,Kolkata,West Bengal,East,2023-11-21,Paid Search,Gold,Occasional
C100447,Customer 00447,Female,35,Hyderabad,Telangana,South,2025-09-16,Affiliate,Bronze,Occasional
C100448,Customer 00448,Female,19,Kolkata,West Bengal,East,2024-06-23,Affiliate,Platinum,Occasional
C100449,Customer 00449,Female,32,Ahmedabad,Gujarat,West,2023-10-24,Affiliate,Bronze,Occasional
C100450,Customer 00450,Female,41,Bengaluru,Karnataka,South,2025-09-20,Social,Silver,New
C100451,Customer 00451,Male,29,Delhi,Delhi,North,2025-08-15,Email,Bronze,Discount Seeker
C100452,Customer 00452,Male,37,Hyderabad,Telangana,South,2024-05-31,Email,Platinum,Loyal
C100453,Customer 00453,Male,18,Delhi,Delhi,North,2023-01-26,Paid Search,Bronze,Occasional
C100454,Customer 00454,Male,18,Kolkata,West Bengal,East,2024-09-09,Influencer,Platinum,Prime
C100455,Customer 00455,Male,36,Ahmedabad,Gujarat,West,2024-07-28,Paid Search,Platinum,Prime
C100456,Customer 00456,Male,43,Hyderabad,Telangana,South,2023-06-03,Social,Gold,Occasional
C100457,Customer 00457,Female,31,Kolkata,West Bengal,East,2024-10-18,Direct,Bronze,Occasional
C100458,Customer 00458,Male,54,Chennai,Tamil Nadu,South,2025-05-20,Affiliate,Bronze,Prime
C100459,Customer 00459,Male,19,Kolkata,West Bengal,East,2023-04-20,Social,Bronze,Occasional
C100460,Customer 00460,Female,26,Delhi,Delhi,North,2025-01-18,Social,Bronze,Loyal
C100461,Customer 00461,Female,34,Ahmedabad,Gujarat,West,2023-05-26,Email,Bronze,Loyal
C100462,Customer 00462,Female,38,Kolkata,West Bengal,East,2025-02-14,Social,Silver,Occasional
C100463,Customer 00463,Male,27,Delhi,Delhi,North,2024-03-09,Email,Gold,Occasional
C100464,Customer 00464,Male,22,Chennai,Tamil Nadu,South,2023-01-07,Affiliate,Platinum,Discount Seeker
C100465,Customer 00465,Male,39,Lucknow,Uttar Pradesh,North,2025-09-27,Organic Search,Bronze,Occasional
C100466,Customer 00466,Female,34,Delhi,Delhi,North,2023-06-21,Email,Bronze,New
C100467,Customer 00467,Female,30,Ahmedabad,Gujarat,West,2024-09-08,Organic Search,Silver,Occasional
C100468,Customer 00468,Male,38,Bhopal,Madhya Pradesh,Central,2023-07-07,Affiliate,Gold,Discount Seeker
C100469,Customer 00469,Female,32,Surat,Gujarat,West,2025-08-23,Organic Search,Bronze,Occasional
C100470,Customer 00470,Female,32,Bengaluru,Karnataka,South,2025-02-03,Social,Bronze,New
C100471,Customer 00471,Male,31,Pune,Maharashtra,West,2025-04-12,Paid Search,Bronze,Occasional
C100472,Customer 00472,Male,25,Noida,Uttar Pradesh,North,2024-03-23,Paid Search,Gold,Discount Seeker
C100473,Customer 00473,Male,24,Chennai,Tamil Nadu,South,2024-04-28,Email,Bronze,Occasional
C100474,Customer 00474,Male,28,Mumbai,Maharashtra,West,2024-10-18,Social,Platinum,Discount Seeker
C100475,Customer 00475,Female,33,Mumbai,Maharashtra,West,2025-03-23,Social,Platinum,Discount Seeker
C100476,Customer 00476,Male,18,Jaipur,Rajasthan,North,2025-05-26,Influencer,Gold,Discount Seeker
C100477,Customer 00477,Male,42,Hyderabad,Telangana,South,2023-01-19,Organic Search,Silver,Prime
C100478,Customer 00478,Male,33,Delhi,Delhi,North,2024-11-17,Paid Search,Platinum,Occasional
C100479,Customer 00479,Female,22,Bengaluru,Karnataka,South,2023-04-23,Social,Bronze,Occasional
C100480,Customer 00480,Male,49,Ahmedabad,Gujarat,West,2023-10-26,Affiliate,Bronze,Occasional
