review_id,order_id,customer_id,product_id,review_date,rating,review_text
R900437,O500989,C106193,P200382,2025-10-27,4,Quality could be better
R900438,O500991,C100559,P200410,2024-03-09,4,Fast delivery
R900439,O500993,C104857,P200600,2023-11-24,4,Would buy again
R900440,O501000,C100265,P200239,2024-11-28,4,Fast delivery
R900441,O501001,C107915,P200197,2024-12-30,4,Late delivery
R900442,O501002,C111926,P200600,2024-10-12,5,Would buy again
R900443,O501003,C111215,P200167,2024-12-29,4,Excellent value
R900444,O501004,C108501,P200600,2024-07-17,4,Would buy again
R900445,O501006,C107624,P200011,2025-01-10,4,Size or fit issue
R900446,O501007,C108935,P200600,2024-12-13,4,Late delivery
R900447,O501008,C108416,P200464,2025-04-26,4,Fast delivery
R900448,O501009,C103066,P200600,2025-08-03,1,Would buy again
R900449,O501010,C106382,P200535,2024-06-21,4,Product matched expectations
R900450,O501011,C109593,P200600,2023-07-13,5,Would buy again
R900451,O501013,C100111,P200313,2024-05-25,3,Not worth the price
R900452,O501014,C110163,P200273,2024-08-17,3,Would buy again
R900453,O501019,C108132,P200465,2025-11-19,4,Late delivery
R900454,O501023,C102235,P200600,2024-03-21,4,Excellent value
R900455,O501024,C103133,P200460,2025-12-22,3,Would buy again
R900456,O501025,C108922,P200600,2023-05-03,3,Fast delivery
R900457,O501027,C108555,P200602,2025-07-19,4,Quality could be better
R900458,O501028,C107748,P200600,2024-12-18,4,Product matched expectations
R900459,O501031,C109046,P200600,2024-03-29,4,Not worth the price
R900460,O501032,C108869,P200600,2023-01-05,4,Not worth the price
R900461,O501041,C105594,P200365,2023-03-03,5,Size or fit issue
R900462,O501043,C111379,P200033,2024-02-06,5,Size or fit issue
R900463,O501049,C107591,P200596,2024-02-23,4,Not worth the price
R900464,O501051,C105337,P200600,2024-12-25,5,Late delivery
R900465,O501053,C105347,P200600,2023-07-16,3,Excellent value
R900466,O501058,C101173,P200146,2023-07-17,4,Excellent value
R900467,O501063,C111866,P200640,2025-06-23,4,Not worth the price
R900468,O501069,C108496,P200161,2024-11-07,2,Not worth the price
R900469,O501070,C101187,P200402,2023-09-16,5,Size or fit issue
R900470,O501079,C107432,P200422,2024-02-13,3,Size or fit issue
R900471,O501082,C105240,P200208,2024-11-12,4,Late delivery
R900472,O501086,C111303,P200630,2024-01-08,4,Not worth the price
R900473,O501087,C107281,P200447,2025-10-21,3,Quality could be better
R900474,O501089,C109830,P200033,2024-01-02,4,Not worth the price
R900475,O501091,C103878,P200221,2023-11-22,3,Product matched expectations
R900476,O501093,C110116,P200464,2023-10-23,4,Late delivery
R900477,O501094,C103998,P200207,2025-02-04,4,Product matched expectations
R900478,O501101,C110126,P200518,2023-08-26,3,Product matched expectations
R900479,O501102,C108162,P200239,2023-09-14,4,Quality could be better
R900480,O501103,C107953,P200600,2024-09-17,5,Fast delivery
R900481,O501104,C110061,P200460,2024-01-02,4,Late delivery
R900482,O501106,C104553,P200284,2024-11-01,4,Fast delivery
R900483,O501107,C109633,P200239,2025-11-27,4,Would buy again
R900484,O501109,C107583,P200600,2023-10-25,3,Excellent value
R900485,O501111,C107624,P200412,2025-12-23,4,Fast delivery
R900486,O501114,C106198,P200600,2025-06-29,4,Product matched expectations
R900487,O501116,C108935,P200095,2024-01-11,5,Late delivery
R900488,O501117,C103438,P200510,2025-11-21,4,Product matched expectations
R900489,O501120,C101828,P200041,2024-11-19,5,Would buy again
R900490,O501124,C110438,P200021,2023-03-26,5,Size or fit issue
R900491,O501125,C108354,P200600,2024-09-16,5,Product matched expectations
R900492,O501127,C104047,P200462,2023-10-18,2,Would buy again
R900493,O501128,C108179,P200216,2023-06-10,4,Quality could be better
R900494,O501131,C109673,P200078,2025-05-29,4,Excellent value
R900495,O501132,C100674,P200239,2025-12-02,4,Late delivery
R900496,O501135,C101245,P200537,2025-08-19,5,Fast delivery
R900497,O501136,C104734,P200600,2025-03-17,4,Quality could be better
R900498,O501138,C105371,P200600,2024-12-28,4,Not worth the price
R900499,O501148,C102107,P200600,2025-11-28,2,Would buy again
R900500,O501149,C105337,P200239,2024-12-15,3,Size or fit issue
R900501,O501153,C110909,P200227,2024-06-18,4,Fast delivery
R900502,O501156,C107750,P200546,2023-12-20,4,Late delivery
R900503,O501157,C108709,P200228,2023-10-20,5,Late delivery
R900504,O501162,C102874,P200464,2023-12-01,5,Excellent value
R900505,O501164,C105652,P200328,2025-12-20,4,Not worth the price
R900506,O501166,C106474,P200568,2023-02-12,5,Size or fit issue
R900507,O501168,C108774,P200328,2023-09-28,5,Product matched expectations
R900508,O501172,C106647,P200199,2024-10-22,4,Excellent value
R900509,O501173,C110086,P200600,2025-08-04,2,Late delivery
R900510,O501175,C107654,P200041,2024-03-22,5,Excellent value
R900511,O501183,C101033,P200352,2024-07-10,5,Product matched expectations
R900512,O501186,C107109,P200200,2024-11-21,4,Excellent value
R900513,O501199,C106296,P200352,2025-08-17,3,Size or fit issue
R900514,O501200,C104978,P200464,2025-01-26,4,Not worth the price
R900515,O501204,C103005,P200007,2026-01-16,3,Excellent value
R900516,O501205,C108778,P200191,2025-03-05,4,Late delivery
R900517,O501206,C108181,P200328,2025-11-21,5,Late delivery
R900518,O501209,C101675,P200600,2025-01-11,4,Size or fit issue
R900519,O501210,C104480,P200352,2024-06-26,3,Size or fit issue
R900520,O501211,C110195,P200419,2025-05-22,3,Quality could be better
R900521,O501215,C107624,P200024,2023-11-06,4,Size or fit issue
R900522,O501216,C110605,P200429,2025-05-13,4,Product matched expectations
R900523,O501217,C106448,P200538,2025-03-07,4,Would buy again
R900524,O501219,C108555,P200600,2025-07-24,5,Not worth the price
R900525,O501220,C101873,P200364,2025-10-01,4,Excellent value
R900526,O501227,C101962,P200460,2023-12-08,4,Size or fit issue
R900527,O501229,C103261,P200305,2023-07-05,4,Late delivery
R900528,O501233,C108302,P200365,2025-12-20,5,Size or fit issue
R900529,O501234,C101144,P200078,2025-10-25,3,Late delivery
R900530,O501239,C104042,P200513,2023-04-19,4,Not worth the price
R900531,O501240,C109873,P200382,2024-11-21,5,Product matched expectations
R900532,O501242,C103376,P200394,2025-06-04,3,Excellent value
R900533,O501247,C110061,P200026,2024-02-13,3,Excellent value
R900534,O501252,C107504,P200430,2025-04-14,5,Would buy again
R900535,O501253,C111512,P200600,2025-06-10,5,Size or fit issue
R900536,O501254,C108329,P200063,2025-02-06,3,Product matched expectations
R900537,O501256,C110061,P200039,2023-07-07,4,Size or fit issue
R900538,O501257,C111379,P200182,2023-03-04,5,Would buy again
R900539,O501260,C104407,P200633,2025-11-14,4,Quality could be better
R900540,O501262,C108622,P200106,2023-07-16,4,Product matched expectations
R900541,O501263,C100123,P200460,2025-07-23,5,Would buy again
R900542,O501265,C106639,P200061,2023-05-30,5,Excellent value
R900543,O501267,C106826,P200600,2025-01-30,4,Size or fit issue
R900544,O501272,C110714,P200600,2025-04-29,4,Would buy again
R900545,O501276,C104259,P200600,2023-09-22,2,Quality could be better
R900546,O501278,C105099,P200396,2025-12-12,3,Would buy again
R900547,O501284,C105480,P200524,2025-11-02,5,Product matched expectations
R900548,O501287,C101060,P200600,2024-11-10,1,Fast delivery
R900549,O501288,C104033,P200007,2023-12-31,4,Product matched expectations
R900550,O501289,C109279,P200600,2023-05-03,4,Not worth the price
R900551,O501290,C100771,P200481,2025-06-03,5,Fast delivery
R900552,O501294,C100716,P200024,2023-06-15,3,Size or fit issue
R900553,O501304,C106198,P200469,2024-08-18,3,Excellent value
R900554,O501307,C101923,P200259,2025-09-13,4,Product matched expectations
R900555,O501309,C102566,P200063,2024-04-04,4,Quality could be better
R900556,O501312,C103044,P200157,2025-04-13,3,Size or fit issue
R900557,O501313,C102327,P200426,2024-11-11,5,Would buy again
R900558,O501315,C109766,P200464,2025-10-18,5,Product matched expectations
R900559,O501317,C103704,P200154,2024-01-18,3,Would buy again
R900560,O501318,C103439,P200638,2024-08-15,3,Not worth the price
R900561,O501319,C104674,P200166,2024-12-16,4,Late delivery
R900562,O501320,C108162,P200464,2025-01-20,4,Would buy again
R900563,O501321,C111847,P200600,2023-02-24,5,Quality could be better
R900564,O501322,C104674,P200320,2023-05-29,5,Product matched expectations
R900565,O501323,C103884,P200600,2025-10-24,3,Late delivery
R900566,O501324,C102477,P200083,2023-04-19,3,Size or fit issue
R900567,O501327,C104674,P200543,2024-11-09,3,Fast delivery
R900568,O501328,C109706,P200278,2025-11-28,4,Late delivery
R900569,O501329,C110925,P200460,2025-04-30,2,Fast delivery
R900570,O501330,C110226,P200600,2023-12-17,4,Late delivery
R900571,O501331,C111869,P200513,2023-12-15,5,Would buy again
R900572,O501332,C100888,P200018,2023-12-22,3,Size or fit issue
R900573,O501334,C106814,P200637,2024-09-21,3,Size or fit issue
R900574,O501336,C108028,P200125,2025-11-06,4,Product matched expectations
R900575,O501339,C106042,P200600,2025-12-11,4,Product matched expectations
R900576,O501340,C108291,P200600,2024-12-03,4,Not worth the price
R900577,O501343,C103694,P200462,2025-12-11,4,Product matched expectations
R900578,O501344,C103859,P200197,2024-05-18,4,Fast delivery
R900579,O501345,C101836,P200619,2024-04-13,4,Quality could be better
R900580,O501349,C104015,P200397,2025-08-30,3,Size or fit issue
R900581,O501351,C102422,P200517,2025-08-18,4,Size or fit issue
R900582,O501353,C101612,P200033,2025-08-18,4,Excellent value
R900583,O501354,C106198,P200600,2025-12-20,4,Would buy again
R900584,O501355,C103803,P200600,2024-10-26,4,Not worth the price
R900585,O501357,C109505,P200395,2024-11-02,5,Size or fit issue
R900586,O501358,C101675,P200464,2023-09-22,4,Would buy again
R900587,O501365,C101173,P200058,2024-12-22,4,Would buy again
R900588,O501368,C110604,P200600,2026-01-01,4,Fast delivery
R900589,O501370,C106591,P200640,2024-02-10,5,Fast delivery
R900590,O501373,C107720,P200595,2025-07-29,3,Fast delivery
R900591,O501375,C110058,P200296,2024-02-19,4,Not worth the price
R900592,O501377,C108590,P200041,2025-11-04,3,Would buy again
R900593,O501381,C102959,P200538,2023-07-09,4,Fast delivery
R900594,O501382,C100944,P200451,2023-07-27,4,Late delivery
R900595,O501384,C106419,P200600,2025-01-07,3,Would buy again
R900596,O501386,C110061,P200041,2023-06-30,5,Product matched expectations
R900597,O501391,C104715,P200160,2025-12-30,3,Product matched expectations
R900598,O501392,C100686,P200239,2024-02-23,5,Excellent value
R900599,O501393,C102693,P200053,2023-11-21,4,Not worth the price
R900600,O501395,C104978,P200600,2025-11-29,4,Would buy again
R900601,O501399,C101533,P200371,2023-02-21,4,Late delivery
R900602,O501400,C103740,P200007,2023-05-15,3,Quality could be better
R900603,O501401,C105829,P200304,2024-10-06,4,Product matched expectations
R900604,O501402,C111056,P200600,2025-05-24,4,Excellent value
R900605,O501403,C111379,P200388,2023-12-17,3,Fast delivery
R900606,O501407,C104713,P200055,2024-05-07,4,Size or fit issue
R900607,O501410,C105487,P200154,2025-10-17,4,Quality could be better
R900608,O501418,C103090,P200155,2024-02-02,4,Would buy again
R900609,O501420,C105171,P200070,2024-11-15,4,Product matched expectations
R900610,O501421,C108413,P200400,2025-08-30,4,Fast delivery
R900611,O501424,C101861,P200600,2023-06-04,4,Quality could be better
R900612,O501431,C100032,P200600,2025-08-24,4,Not worth the price
R900613,O501432,C102166,P200379,2025-06-24,4,Late delivery
R900614,O501434,C102364,P200528,2025-10-27,3,Would buy again
R900615,O501435,C110346,P200600,2025-06-27,4,Product matched expectations
R900616,O501436,C102255,P200359,2023-10-02,5,Late delivery
R900617,O501438,C109769,P200581,2024-01-24,3,Not worth the price
R900618,O501442,C101994,P200600,2024-01-22,4,Not worth the price
R900619,O501443,C108098,P200600,2025-11-21,4,Fast delivery
R900620,O501444,C101510,P200082,2023-03-03,5,Excellent value
R900621,O501445,C109460,P200600,2023-08-28,2,Late delivery
R900622,O501446,C102555,P200615,2023-12-23,3,Excellent value
R900623,O501450,C106198,P200043,2023-08-26,3,Size or fit issue
R900624,O501451,C108132,P200359,2024-01-28,4,Would buy again
R900625,O501459,C110654,P200197,2025-03-12,4,Excellent value
R900626,O501462,C103970,P200600,2025-10-02,5,Would buy again
R900627,O501464,C106661,P200402,2023-03-06,5,Quality could be better
R900628,O501466,C107533,P200239,2024-08-02,4,Not worth the price
R900629,O501470,C110108,P200460,2025-01-07,4,Would buy again
R900630,O501472,C105505,P200561,2023-03-14,4,Fast delivery
R900631,O501473,C110042,P200041,2023-10-24,4,Quality could be better
R900632,O501482,C107660,P200596,2025-01-26,4,Late delivery
R900633,O501484,C105583,P200103,2026-01-18,4,Not worth the price
R900634,O501488,C111073,P200649,2024-08-12,2,Not worth the price
R900635,O501490,C110779,P200109,2023-10-21,5,Fast delivery
R900636,O501492,C106745,P200600,2023-02-05,5,Late delivery
R900637,O501493,C110163,P200239,2023-08-18,3,Would buy again
R900638,O501496,C102843,P200552,2023-02-12,5,Would buy again
R900639,O501498,C109370,P200600,2025-10-27,4,Size or fit issue
R900640,O501499,C111690,P200597,2023-02-05,4,Would buy again
R900641,O501505,C106164,P200479,2023-09-14,3,Would buy again
R900642,O501506,C102865,P200600,2025-12-26,3,Late delivery
R900643,O501507,C106766,P200416,2023-02-20,4,Size or fit issue
R900644,O501509,C100675,P200197,2025-05-06,5,Not worth the price
R900645,O501512,C103413,P200033,2023-03-14,5,Not worth the price
R900646,O501513,C105394,P200350,2023-12-18,4,Size or fit issue
R900647,O501515,C102168,P200600,2025-09-22,5,Excellent value
R900648,O501519,C109601,P200600,2024-08-05,2,Excellent value
R900649,O501520,C109918,P200041,2025-02-28,5,Not worth the price
R900650,O501523,C106005,P200464,2024-01-24,3,Product matched expectations
R900651,O501524,C107034,P200464,2024-10-25,3,Quality could be better
R900652,O501529,C111495,P200296,2025-05-24,5,Product matched expectations
R900653,O501531,C100257,P200007,2025-03-26,4,Late delivery
R900654,O501533,C105235,P200600,2024-10-25,2,Size or fit issue
R900655,O501534,C100896,P200364,2025-04-14,4,Late delivery
R900656,O501536,C102376,P200600,2023-05-12,4,Quality could be better
R900657,O501537,C106579,P200600,2023-04-01,4,Would buy again
R900658,O501538,C106486,P200600,2024-06-29,3,Fast delivery
R900659,O501540,C111643,P200600,2024-07-30,4,Not worth the price
R900660,O501542,C102561,P200004,2024-11-08,4,Fast delivery
R900661,O501543,C102607,P200600,2023-11-28,3,Would buy again
R900662,O501545,C107951,P200261,2025-11-29,2,Quality could be better
R900663,O501547,C106565,P200600,2023-08-22,1,Not worth the price
R900664,O501548,C102327,P200235,2024-11-22,5,Size or fit issue
R900665,O501549,C104129,P200619,2023-02-14,4,Not worth the price
R900666,O501550,C103834,P200517,2023-06-27,5,Not worth the price
R900667,O501552,C101459,P200148,2025-10-24,2,Fast delivery
R900668,O501553,C101701,P200600,2023-10-09,3,Product matched expectations
R900669,O501557,C105687,P200164,2023-03-27,5,Late delivery
R900670,O501558,C111139,P200600,2025-07-25,3,Excellent value
R900671,O501559,C103522,P200600,2024-10-18,5,Fast delivery
R900672,O501561,C108130,P200460,2024-12-30,3,Late delivery
R900673,O501564,C100002,P200033,2023-09-27,3,Excellent value
R900674,O501565,C104240,P200600,2025-05-27,2,Late delivery
R900675,O501567,C101556,P200328,2025-03-15,4,Product matched expectations
R900676,O501569,C105337,P200239,2025-06-01,3,Would buy again
R900677,O501570,C103858,P200464,2024-04-14,3,Product matched expectations
R900678,O501571,C109717,P200600,2023-09-09,4,Product matched expectations
R900679,O501573,C110353,P200334,2023-10-15,3,Excellent value
R900680,O501574,C108418,P200109,2023-04-14,3,Size or fit issue
R900681,O501576,C108045,P200600,2024-09-29,4,Fast delivery
R900682,O501582,C105630,P200328,2025-01-07,5,Product matched expectations
R900683,O501583,C106198,P200181,2025-05-31,3,Fast delivery
R900684,O501586,C101990,P200239,2025-09-02,5,Excellent value
R900685,O501590,C105565,P200600,2025-05-20,3,Late delivery
R900686,O501592,C103376,P200546,2024-01-26,4,Late delivery
R900687,O501594,C109061,P200201,2023-10-22,3,Quality could be better
R900688,O501595,C100717,P200600,2024-05-30,5,Late delivery
R900689,O501598,C108291,P200600,2023-10-29,5,Size or fit issue
R900690,O501599,C104937,P200600,2025-01-07,4,Quality could be better
R900691,O501600,C101258,P200216,2023-12-02,3,Fast delivery
R900692,O501603,C104416,P200600,2023-06-19,3,Late delivery
R900693,O501604,C104873,P200032,2025-05-29,2,Late delivery
R900694,O501606,C103902,P200021,2025-07-09,4,Would buy again
R900695,O501609,C104874,P200451,2023-07-16,4,Size or fit issue
R900696,O501612,C111921,P200600,2025-06-05,3,Would buy again
R900697,O501614,C110792,P200078,2023-08-14,3,Would buy again
R900698,O501616,C101248,P200429,2024-11-01,5,Excellent value
R900699,O501617,C100057,P200028,2025-02-15,3,Excellent value
R900700,O501618,C110163,P200600,2023-10-08,5,Fast delivery
R900701,O501620,C111695,P200600,2024-11-14,4,Excellent value
R900702,O501623,C111925,P200033,2023-06-12,3,Excellent value
R900703,O501625,C109419,P200063,2025-10-08,5,Fast delivery
R900704,O501629,C108418,P200063,2024-05-25,4,Not worth the price
R900705,O501630,C100032,P200464,2024-05-01,4,Late delivery
R900706,O501631,C107213,P200464,2023-01-30,5,Not worth the price
