order_id,order_date,customer_id,product_id,seller_id,quantity,discount_pct,campaign,shipping_mode,order_status,gross_sales,discount_amount,net_sales,cost_amount,refund_amount,profit,promised_delivery_date,actual_delivery_date,shipping_delay_flag,fulfillment_days
O500144,2025-12-13 13:57:00,C102606,P200328,S3089,2,0.0,None,Standard,Delivered,1540.02,0.0,1540.02,1227.4,0.0,312.62,2025-12-19,2025-12-19,0,6
O500145,2025-07-03 15:35:00,C110118,P200600,S3068,1,0.05,None,Standard,Delivered,6419.87,320.99,6098.88,3689.82,0.0,2409.06,2025-07-09,2025-07-10,1,7
O500146,2025-08-15 07:33:00,C108028,P200239,S3072,1,0.4,None,Standard,Delivered,64799.9,25919.96,38879.94,31376.11,0.0,7503.83,2025-08-21,2025-08-20,0,5
O500147,2024-10-11 21:17:00,C101510,P200600,S3081,2,0.0,None,Standard,Delivered,12839.74,0.0,12839.74,7768.04,0.0,5071.7,2024-10-17,2024-10-18,1,7
O500148,2024-02-16 07:52:00,C108367,P200041,S3057,2,0.17,Diwali Fest,Same Day,Delivered,138767.1,23590.41,115176.69,102737.61,0.0,12439.08,2024-02-17,2024-02-18,1,2
O500149,2025-11-17 18:29:00,C101806,P200464,S3058,1,0.1,None,Express,Delivered,12810.27,1281.03,11529.24,8900.57,0.0,2628.67,2025-11-20,2025-11-20,0,3
O500150,2023-11-27 04:03:00,C108734,P200100,S3071,1,0.0,None,Standard,Delivered,540.25,0.0,540.25,482.44,0.0,57.81,2023-12-03,2023-12-02,0,5
O500151,2025-04-02 14:04:00,C109029,P200078,S3032,1,0.15,None,Standard,Delivered,3343.36,501.5,2841.86,2509.36,0.0,332.5,2025-04-08,2025-04-08,0,6
O500152,2025-11-28 03:10:00,C103285,P200239,S3031,1,0.37,Diwali Fest,Standard,Delivered,64799.9,23975.96,40823.94,32944.92,0.0,7879.02,2025-12-04,2025-12-03,0,5
O500153,2024-04-26 00:02:00,C111376,P200447,S3003,2,0.03,Summer Sale,Standard,Delivered,31981.68,959.45,31022.23,20567.74,0.0,10454.49,2024-05-02,2024-05-05,1,9
O500154,2024-06-08 05:11:00,C110463,P200216,S3080,2,0.23,Summer Sale,Standard,Delivered,43814.12,10077.25,33736.87,31004.18,0.0,2732.69,2024-06-14,2024-06-13,0,5
O500155,2025-12-22 22:29:00,C102779,P200630,S3115,1,0.32,Republic Day,Standard,Delivered,6525.69,2088.22,4437.47,3146.17,0.0,1291.3,2025-12-28,2025-12-27,0,5
O500156,2024-10-20 20:13:00,C106030,P200600,S3016,1,0.125,Monsoon Mania,Express,Delivered,6419.87,802.48,5617.39,3398.52,0.0,2218.87,2024-10-23,2024-10-22,0,2
O500157,2025-05-25 11:30:00,C109011,P200382,S3030,4,0.3,None,Same Day,Delivered,11404.6,3421.38,7983.22,4031.53,0.0,3951.69,2025-05-26,2025-05-26,0,1
O500158,2023-07-31 13:00:00,C106360,P200600,S3042,2,0.2,None,Standard,Delivered,12839.74,2567.95,10271.79,6214.43,0.0,4057.36,2023-08-06,2023-08-05,0,5
O500159,2024-07-14 13:02:00,C111952,P200554,S3020,3,0.29,Year End,Express,Delivered,6432.24,1865.35,4566.89,2219.51,0.0,2347.38,2024-07-17,2024-07-18,1,4
O500160,2023-09-06 21:59:00,C108132,P200078,S3086,2,0.15,None,Express,Delivered,6686.72,1003.01,5683.71,5018.72,0.0,664.99,2023-09-09,2023-09-09,0,3
O500161,2023-12-10 00:59:00,C110058,P200368,S3036,1,0.17,Diwali Fest,Standard,Delivered,9309.22,1582.57,7726.65,5686.81,0.0,2039.84,2023-12-16,2023-12-17,1,7
O500162,2024-08-24 07:53:00,C106955,P200600,S3114,1,0.275,Monsoon Mania,Express,Delivered,6419.87,1765.46,4654.41,2815.92,0.0,1838.49,2024-08-27,2024-08-27,0,3
O500163,2024-01-30 20:25:00,C104740,P200600,S3038,1,0.4,None,Standard,Delivered,6419.87,2567.95,3851.92,2330.41,0.0,1521.51,2024-02-05,2024-02-07,1,8
O500164,2025-10-15 15:50:00,C100728,P200258,S3041,2,0.1,None,Standard,Delivered,1116.7,111.67,1005.03,689.45,0.0,315.58,2025-10-21,2025-10-22,1,7
O500165,2025-12-06 23:39:00,C103997,P200033,S3071,1,0.19,Year End,Standard,Delivered,2685.22,510.19,2175.03,1459.45,0.0,715.58,2025-12-12,2025-12-12,0,6
O500166,2023-11-27 13:56:00,C110604,P200047,S3106,1,0.22999999999999998,Big Billion Days,Standard,Delivered,15043.49,3460.0,11583.49,7054.35,0.0,4529.14,2023-12-03,2023-12-02,0,5
O500167,2025-10-30 07:51:00,C109530,P200600,S3015,3,0.15,None,Express,Delivered,19259.61,2888.94,16370.67,9904.26,0.0,6466.41,2025-11-02,2025-11-02,0,3
O500168,2024-07-08 14:35:00,C102134,P200464,S3044,1,0.23,Summer Sale,Express,Delivered,12810.27,2946.36,9863.91,7614.94,0.0,2248.97,2024-07-11,2024-07-11,0,3
O500169,2024-12-17 21:06:00,C110332,P200224,S3077,2,0.3,None,Express,Delivered,86451.58,25935.47,60516.11,49078.57,0.0,11437.54,2024-12-20,2024-12-21,1,4
O500170,2023-04-24 11:07:00,C108291,P200328,S3058,1,0.15,None,Standard,Delivered,770.01,115.5,654.51,521.64,0.0,132.87,2023-04-30,2023-04-29,0,5
O500171,2025-08-08 07:13:00,C104160,P200600,S3115,1,0.07500000000000001,Monsoon Mania,Standard,Delivered,6419.87,481.49,5938.38,3592.72,0.0,2345.66,2025-08-14,2025-08-13,0,5
O500172,2025-09-23 18:36:00,C106610,P200130,S3086,3,0.05,None,Standard,Delivered,243620.52,12181.03,231439.49,183994.39,0.0,47445.1,2025-09-29,2025-09-29,0,6
O500173,2023-01-27 15:47:00,C108167,P200434,S3028,1,0.28,Summer Sale,Standard,Delivered,13862.0,3881.36,9980.64,6517.36,0.0,3463.28,2023-02-02,2023-02-02,0,6
O500174,2025-02-04 15:19:00,C106885,P200466,S3017,1,0.15,None,Standard,Delivered,45315.16,6797.27,38517.89,32894.28,0.0,5623.61,2025-02-10,2025-02-10,0,6
O500175,2024-10-14 09:55:00,C110454,P200107,S3012,1,0.02,Republic Day,Standard,Delivered,1524.32,30.49,1493.83,723.01,0.0,770.82,2024-10-20,2024-10-20,0,6
O500176,2025-05-23 09:23:00,C107260,P200600,S3103,3,0.2,None,Standard,Delivered,19259.61,3851.92,15407.69,9321.65,0.0,6086.04,2025-05-29,2025-05-29,0,6
O500177,2023-03-31 14:17:00,C106382,P200197,S3028,2,0.325,Monsoon Mania,Standard,Delivered,1758.38,571.47,1186.91,757.25,0.0,429.66,2023-04-06,2023-04-05,0,5
O500178,2025-06-09 10:47:00,C107525,P200460,S3090,2,0.0,None,Standard,Delivered,8947.1,0.0,8947.1,7309.78,0.0,1637.32,2025-06-15,2025-06-14,0,5
O500179,2024-10-10 17:37:00,C101342,P200036,S3037,1,0.025,Monsoon Mania,Standard,Delivered,82138.97,2053.47,80085.5,69514.21,0.0,10571.29,2024-10-16,2024-10-15,0,5
O500180,2024-05-29 23:13:00,C110205,P200600,S3107,1,0.48000000000000004,Big Billion Days,Same Day,Delivered,6419.87,3081.54,3338.33,2019.69,0.0,1318.64,2024-05-30,2024-05-31,1,2
O500181,2024-12-21 21:14:00,C101342,P200189,S3111,1,0.2,None,Standard,Delivered,4151.65,830.33,3321.32,1856.62,0.0,1464.7,2024-12-27,2024-12-28,1,7
O500182,2025-04-29 05:01:00,C108557,P200197,S3057,1,0.0,None,Standard,Delivered,879.19,0.0,879.19,560.92,0.0,318.27,2025-05-05,2025-05-04,0,5
O500183,2023-11-24 10:25:00,C101394,P200600,S3041,1,0.07,Diwali Fest,Express,Delivered,6419.87,449.39,5970.48,3612.14,0.0,2358.34,2023-11-27,2023-11-26,0,2
O500184,2025-09-21 05:04:00,C104525,P200600,S3046,1,0.0,None,Standard,Delivered,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2025-09-27,2025-09-28,1,7
O500185,2025-01-15 01:44:00,C103491,P200078,S3115,2,0.03,Summer Sale,Express,Delivered,6686.72,200.6,6486.12,5727.24,0.0,758.88,2025-01-18,2025-01-18,0,3
O500186,2023-02-14 07:09:00,C105007,P200600,S3089,1,0.28,Big Billion Days,Express,Delivered,6419.87,1797.56,4622.31,2796.5,0.0,1825.81,2023-02-17,2023-02-17,0,3
O500187,2024-12-05 01:34:00,C103376,P200600,S3004,1,0.13,Big Billion Days,Standard,Delivered,6419.87,834.58,5585.29,3379.1,0.0,2206.19,2024-12-11,2024-12-12,1,7
O500188,2023-02-18 01:04:00,C100662,P200637,S3039,1,0.02,Republic Day,Standard,Delivered,28230.88,564.62,27666.26,24733.64,0.0,2932.62,2023-02-24,2023-02-23,0,5
O500189,2024-10-18 04:29:00,C110484,P200413,S3018,2,0.07500000000000001,Monsoon Mania,Standard,Delivered,5381.02,403.58,4977.44,2443.92,0.0,2533.52,2024-10-24,2024-10-23,0,5
O500190,2025-10-02 19:23:00,C101179,P200464,S3097,1,0.4,None,Standard,Delivered,12810.27,5124.11,7686.16,5933.72,0.0,1752.44,2025-10-08,2025-10-08,0,6
O500191,2023-12-28 12:24:00,C100783,P200382,S3096,2,0.02,Republic Day,Standard,Delivered,5702.3,114.05,5588.25,2822.07,0.0,2766.18,2024-01-03,2024-01-02,0,5
O500192,2024-08-22 04:47:00,C105881,P200268,S3034,3,0.0,None,Standard,Delivered,16236.09,0.0,16236.09,8523.95,0.0,7712.14,2024-08-28,2024-08-31,1,9
O500193,2025-12-01 21:16:00,C110061,P200600,S3019,2,0.0,None,Standard,Delivered,12839.74,0.0,12839.74,7768.04,0.0,5071.7,2025-12-07,2025-12-07,0,6
O500194,2024-12-11 20:52:00,C107089,P200600,S3027,1,0.07,Diwali Fest,Express,Delivered,6419.87,449.39,5970.48,3612.14,0.0,2358.34,2024-12-14,2024-12-14,0,3
O500195,2023-02-05 17:44:00,C101971,P200600,S3029,5,0.0,None,Express,Delivered,32099.35,0.0,32099.35,19420.11,0.0,12679.24,2023-02-08,2023-02-07,0,2
O500196,2025-11-24 15:19:00,C111595,P200600,S3104,1,0.2,None,Express,Delivered,6419.87,1283.97,5135.9,3107.22,0.0,2028.68,2025-11-27,2025-11-27,0,3
O500197,2024-06-13 21:36:00,C102331,P200352,S3102,1,0.0,None,Standard,Delivered,56698.99,0.0,56698.99,51199.19,0.0,5499.8,2024-06-19,2024-06-19,0,6
O500198,2024-06-28 21:03:00,C108383,P200600,S3069,2,0.12000000000000001,Diwali Fest,Standard,Delivered,12839.74,1540.77,11298.97,6835.88,0.0,4463.09,2024-07-04,2024-07-03,0,5
O500199,2024-11-04 18:35:00,C110061,P200600,S3045,2,0.13,Big Billion Days,Standard,Delivered,12839.74,1669.17,11170.57,6758.19,0.0,4412.38,2024-11-10,2024-11-10,0,6
O500200,2023-01-09 16:55:00,C107145,P200417,S3064,1,0.05,None,Standard,Delivered,7840.2,392.01,7448.19,4722.15,0.0,2726.04,2023-01-15,2023-01-16,1,7
O500201,2023-11-13 21:50:00,C104880,P200216,S3035,1,0.08,Big Billion Days,Same Day,Delivered,21907.06,1752.56,20154.5,18521.99,0.0,1632.51,2023-11-14,2023-11-14,0,1
O500202,2025-05-19 04:24:00,C100039,P200041,S3008,1,0.16999999999999998,Republic Day,Same Day,Delivered,69383.55,11795.2,57588.35,51368.81,0.0,6219.54,2025-05-20,2025-05-21,1,2
O500203,2023-12-21 18:07:00,C109546,P200600,S3090,1,0.4,None,Standard,Delivered,6419.87,2567.95,3851.92,2330.41,0.0,1521.51,2023-12-27,2023-12-27,0,6
O500204,2025-05-11 15:19:00,C110741,P200600,S3053,2,0.0,None,Standard,Delivered,12839.74,0.0,12839.74,7768.04,0.0,5071.7,2025-05-17,2025-05-16,0,5
O500205,2023-09-29 01:52:00,C105405,P200333,S3090,2,0.18,Big Billion Days,Standard,Delivered,122119.18,21981.45,100137.73,82213.08,0.0,17924.65,2023-10-05,2023-10-04,0,5
O500206,2023-09-15 16:14:00,C109975,P200457,S3003,1,0.18,Big Billion Days,Standard,Delivered,657.53,118.36,539.17,442.12,0.0,97.05,2023-09-21,2023-09-21,0,6
O500207,2023-04-30 02:52:00,C100487,P200600,S3046,1,0.18,Big Billion Days,Express,Returned,6419.87,1155.58,5264.29,3184.9,4394.34,980.8,2023-05-03,2023-05-04,1,4
O500208,2023-02-28 16:43:00,C110703,P200364,S3090,1,0.1,None,Standard,Delivered,643.24,64.32,578.92,463.14,0.0,115.78,2023-03-06,2023-03-05,0,5
O500209,2025-06-03 06:50:00,C103303,P200600,S3074,2,0.08,Big Billion Days,Express,Delivered,12839.74,1027.18,11812.56,7146.6,0.0,4665.96,2025-06-06,2025-06-06,0,3
O500210,2023-11-30 22:52:00,C109922,P200352,S3090,1,0.18,Big Billion Days,Standard,Delivered,56698.99,10205.82,46493.17,41983.33,0.0,4509.84,2023-12-06,2023-12-05,0,5
O500211,2023-06-18 22:24:00,C103027,P200107,S3002,1,0.33,Big Billion Days,Standard,Delivered,1524.32,503.03,1021.29,494.3,0.0,526.99,2023-06-24,2023-06-25,1,7
O500212,2025-10-06 09:01:00,C102136,P200600,S3016,1,0.05,None,Standard,Delivered,6419.87,320.99,6098.88,3689.82,0.0,2409.06,2025-10-12,2025-10-13,1,7
O500213,2023-12-25 06:57:00,C111777,P200483,S3054,1,0.05,None,Express,Delivered,4282.09,214.1,4067.99,2269.94,0.0,1798.05,2023-12-28,2023-12-28,0,3
O500214,2024-05-05 19:41:00,C107993,P200419,S3034,1,0.2,None,Standard,Delivered,35898.75,7179.75,28719.0,25387.6,0.0,3331.4,2024-05-11,2024-05-10,0,5
O500215,2025-10-03 03:34:00,C110438,P200600,S3098,1,0.05,None,Standard,Delivered,6419.87,320.99,6098.88,3689.82,0.0,2409.06,2025-10-09,2025-10-09,0,6
O500216,2025-12-22 05:49:00,C101567,P200600,S3076,2,0.1,None,Standard,Delivered,12839.74,1283.97,11555.77,6991.24,0.0,4564.53,2025-12-28,2025-12-27,0,5
O500217,2023-12-07 01:34:00,C111780,P200399,S3117,1,0.08,Summer Sale,Standard,Delivered,2365.26,189.22,2176.04,2025.89,0.0,150.15,2023-12-13,2023-12-13,0,6
O500218,2024-09-26 07:40:00,C104033,P200352,S3035,1,0.25,None,Standard,Delivered,56698.99,14174.75,42524.24,38399.39,0.0,4124.85,2024-10-02,2024-10-03,1,7
O500219,2023-05-23 11:47:00,C102327,P200600,S3032,1,0.09,Year End,Standard,Delivered,6419.87,577.79,5842.08,3534.46,0.0,2307.62,2023-05-29,2023-05-28,0,5
O500220,2023-12-27 18:44:00,C104622,P200499,S3073,2,0.0,None,Standard,Delivered,2168.2,0.0,2168.2,1493.89,0.0,674.31,2024-01-02,2024-01-01,0,5
O500221,2025-06-29 20:07:00,C105337,P200600,S3026,2,0.03,Summer Sale,Same Day,Delivered,12839.74,385.19,12454.55,7535.0,0.0,4919.55,2025-06-30,2025-06-30,0,1
O500222,2023-11-30 09:51:00,C104043,P200526,S3066,1,0.17,Diwali Fest,Standard,Cancelled,2230.22,379.14,1851.08,892.22,0.0,958.86,2023-12-06,2023-12-06,0,6
O500223,2023-07-02 18:39:00,C106025,P200600,S3027,1,0.3,None,Standard,Delivered,6419.87,1925.96,4493.91,2718.82,0.0,1775.09,2023-07-08,2023-07-07,0,5
O500224,2024-01-22 09:53:00,C105019,P200227,S3112,5,0.05,None,Standard,Returned,1590.0,79.5,1510.5,1351.9,1309.73,-168.83,2024-01-28,2024-01-28,0,6
O500225,2024-01-13 05:27:00,C102327,P200600,S3075,2,0.1,None,Standard,Delivered,12839.74,1283.97,11555.77,6991.24,0.0,4564.53,2024-01-19,2024-01-19,0,6
O500226,2024-11-10 10:18:00,C104228,P200600,S3112,1,0.05,None,Express,Delivered,6419.87,320.99,6098.88,3689.82,0.0,2409.06,2024-11-13,2024-11-12,0,2
O500227,2025-11-30 22:16:00,C101918,P200600,S3079,1,0.04,Year End,Standard,Delivered,6419.87,256.79,6163.08,3728.66,0.0,2434.42,2025-12-06,2025-12-05,0,5
O500228,2025-02-23 12:46:00,C106005,P200464,S3008,1,0.0,None,Standard,Delivered,12810.27,0.0,12810.27,9889.53,0.0,2920.74,2025-03-01,2025-02-28,0,5
O500229,2025-11-19 09:43:00,C111991,P200519,S3074,2,0.48000000000000004,Big Billion Days,Standard,Delivered,18197.08,8734.6,9462.48,7021.16,0.0,2441.32,2025-11-25,2025-11-24,0,5
O500230,2025-04-04 19:25:00,C107217,P200041,S3060,1,0.16999999999999998,Republic Day,Express,Delivered,69383.55,11795.2,57588.35,51368.81,0.0,6219.54,2025-04-07,2025-04-08,1,4
O500231,2024-05-17 08:38:00,C100156,P200058,S3024,2,0.13,Summer Sale,Express,Delivered,117752.1,15307.77,102444.33,82877.46,0.0,19566.87,2024-05-20,2024-05-19,0,2
O500232,2024-09-28 00:31:00,C111924,P200518,S3058,4,0.38,Big Billion Days,Standard,Returned,177026.68,67270.14,109756.54,100207.72,84098.53,-11475.81,2024-10-04,2024-10-03,0,5
O500233,2024-03-19 14:20:00,C110445,P200524,S3086,1,0.0,None,Standard,Delivered,4065.47,0.0,4065.47,2666.95,0.0,1398.52,2024-03-25,2024-03-25,0,6
O500234,2024-09-04 12:12:00,C105138,P200121,S3006,1,0.08,Big Billion Days,Express,Delivered,1590.84,127.27,1463.57,1244.03,0.0,219.54,2024-09-07,2024-09-08,1,4
O500235,2023-03-16 19:14:00,C106616,P200014,S3031,1,0.1,None,Express,Delivered,1713.68,171.37,1542.31,786.58,0.0,755.73,2023-03-19,2023-03-19,0,3
O500236,2023-06-25 14:13:00,C109867,P200578,S3104,1,0.2,None,Standard,Delivered,1049.92,209.98,839.94,779.46,0.0,60.48,2023-07-01,2023-07-01,0,6
O500237,2025-05-04 16:29:00,C108132,P200041,S3070,2,0.05,None,Standard,Delivered,138767.1,6938.36,131828.74,117591.24,0.0,14237.5,2025-05-10,2025-05-09,0,5
O500238,2024-11-02 04:27:00,C111178,P200368,S3072,1,0.07,Diwali Fest,Standard,Delivered,9309.22,651.65,8657.57,6371.97,0.0,2285.6,2024-11-08,2024-11-08,0,6
O500239,2025-10-27 09:36:00,C109253,P200580,S3020,3,0.0,None,Same Day,Returned,2776.17,0.0,2776.17,1826.72,2109.71,422.02,2025-10-28,2025-10-28,0,1
O500240,2025-11-12 05:58:00,C103550,P200325,S3033,1,0.22999999999999998,Big Billion Days,Standard,Delivered,10146.78,2333.76,7813.02,5187.85,0.0,2625.17,2025-11-18,2025-11-17,0,5
O500241,2024-05-14 06:52:00,C103432,P200161,S3045,1,0.24000000000000002,Year End,Express,Delivered,5335.22,1280.45,4054.77,2096.32,0.0,1958.45,2024-05-17,2024-05-16,0,2
O500242,2023-02-12 23:50:00,C109155,P200600,S3021,2,0.08,Big Billion Days,Standard,Delivered,12839.74,1027.18,11812.56,7146.6,0.0,4665.96,2023-02-18,2023-02-18,0,6
O500243,2024-07-01 07:15:00,C102910,P200600,S3062,1,0.22,Republic Day,Standard,Delivered,6419.87,1412.37,5007.5,3029.54,0.0,1977.96,2024-07-07,2024-07-08,1,7
O500244,2025-11-21 11:35:00,C111652,P200600,S3016,1,0.175,Monsoon Mania,Express,Delivered,6419.87,1123.48,5296.39,3204.32,0.0,2092.07,2025-11-24,2025-11-24,0,3
O500245,2023-11-03 17:05:00,C110170,P200600,S3003,1,0.0,None,Standard,Delivered,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2023-11-09,2023-11-10,1,7
O500246,2025-06-27 04:24:00,C100352,P200056,S3043,1,0.19,Year End,Express,Delivered,953.09,181.09,772.0,500.26,0.0,271.74,2025-06-30,2025-06-29,0,2
O500247,2024-01-19 06:02:00,C110530,P200433,S3009,2,0.13,Big Billion Days,Standard,Delivered,102889.96,13375.69,89514.27,75371.02,0.0,14143.25,2024-01-25,2024-01-24,0,5
O500248,2025-11-13 00:22:00,C104042,P200184,S3082,2,0.03,Summer Sale,Standard,Delivered,7507.22,225.22,7282.0,5119.25,0.0,2162.75,2025-11-19,2025-11-18,0,5
O500249,2023-05-16 14:11:00,C109235,P200429,S3068,1,0.0,None,Standard,Delivered,13331.65,0.0,13331.65,9665.45,0.0,3666.2,2023-05-22,2023-05-23,1,7
O500250,2024-09-21 17:04:00,C106737,P200462,S3102,1,0.02,Republic Day,Express,Delivered,2911.05,58.22,2852.83,1534.82,0.0,1318.01,2024-09-24,2024-09-24,0,3
O500251,2023-10-24 11:54:00,C102153,P200600,S3010,2,0.28,Big Billion Days,Standard,Returned,12839.74,3595.13,9244.61,5592.99,8606.15,1500.08,2023-10-30,2023-10-31,1,7
O500252,2024-08-03 03:14:00,C101202,P200018,S3015,1,0.28,Big Billion Days,Same Day,Returned,1563.08,437.66,1125.42,985.87,881.78,-80.89,2024-08-04,2024-08-04,0,1
O500253,2024-10-23 11:29:00,C110118,P200464,S3015,2,0.1,None,Express,Delivered,25620.54,2562.05,23058.49,17801.15,0.0,5257.34,2024-10-26,2024-10-25,0,2
O500254,2025-10-27 03:30:00,C101187,P200047,S3101,1,0.0,None,Standard,Returned,15043.49,0.0,15043.49,9161.49,14675.46,2213.14,2025-11-02,2025-11-01,0,5
O500255,2023-05-27 18:55:00,C104693,P200464,S3032,1,0.42000000000000004,Republic Day,Express,Delivered,12810.27,5380.31,7429.96,5735.93,0.0,1694.03,2023-05-30,2023-05-30,0,3
O500256,2025-07-04 13:53:00,C106523,P200284,S3008,1,0.225,Monsoon Mania,Standard,Delivered,41464.03,9329.41,32134.62,25322.08,0.0,6812.54,2025-07-10,2025-07-09,0,5
O500257,2025-10-03 12:01:00,C105806,P200488,S3084,1,0.27,Diwali Fest,Standard,Delivered,2168.92,585.61,1583.31,1013.32,0.0,569.99,2025-10-09,2025-10-10,1,7
O500258,2024-12-15 08:17:00,C111217,P200600,S3016,2,0.1,None,Express,Delivered,12839.74,1283.97,11555.77,6991.24,0.0,4564.53,2024-12-18,2024-12-18,0,3
O500259,2025-09-05 13:35:00,C103581,P200600,S3028,4,0.05,None,Express,Delivered,25679.48,1283.97,24395.51,14759.28,0.0,9636.23,2025-09-08,2025-09-07,0,2
O500260,2024-06-22 08:31:00,C110252,P200216,S3032,1,0.07,Diwali Fest,Standard,Returned,21907.06,1533.49,20373.57,18723.31,16538.99,-2484.49,2024-06-28,2024-06-27,0,5
O500261,2023-12-20 02:30:00,C100259,P200033,S3105,1,0.29,Year End,Standard,Delivered,2685.22,778.71,1906.51,1279.27,0.0,627.24,2023-12-26,2023-12-25,0,5
O500262,2025-11-25 15:38:00,C107605,P200143,S3073,1,0.25,None,Express,Delivered,66003.39,16500.85,49502.54,40493.08,0.0,9009.46,2025-11-28,2025-11-28,0,3
O500263,2024-05-10 03:49:00,C106930,P200563,S3103,2,0.03,Summer Sale,Same Day,Delivered,586.54,17.6,568.94,463.69,0.0,105.25,2024-05-11,2024-05-11,0,1
O500264,2023-01-19 15:48:00,C108664,P200002,S3092,4,0.27,Republic Day,Same Day,Delivered,236714.16,63912.82,172801.34,138068.27,0.0,34733.07,2023-01-20,2023-01-20,0,1
O500265,2025-07-20 12:02:00,C103694,P200460,S3096,3,0.18,Big Billion Days,Express,Delivered,13420.65,2415.72,11004.93,8991.03,0.0,2013.9,2025-07-23,2025-07-22,0,2
O500266,2023-05-01 02:12:00,C104243,P200018,S3060,2,0.0,None,Standard,Delivered,3126.16,0.0,3126.16,2738.52,0.0,387.64,2023-05-07,2023-05-06,0,5
O500267,2024-10-11 00:34:00,C103106,P200513,S3117,1,0.03,Summer Sale,Standard,Delivered,755.58,22.67,732.91,434.62,0.0,298.29,2024-10-17,2024-10-16,0,5
O500268,2023-08-13 11:52:00,C102111,P200302,S3004,1,0.15,None,Express,Delivered,5901.76,885.26,5016.5,3130.3,0.0,1886.2,2023-08-16,2023-08-17,1,4
O500269,2025-10-26 12:36:00,C103373,P200600,S3103,1,0.025,Monsoon Mania,Standard,Delivered,6419.87,160.5,6259.37,3786.92,0.0,2472.45,2025-11-01,2025-11-03,1,8
O500270,2025-06-18 11:22:00,C108145,P200538,S3047,1,0.025,Monsoon Mania,Standard,Delivered,6947.7,173.69,6774.01,4694.39,0.0,2079.62,2025-06-24,2025-06-24,0,6
O500271,2023-10-22 17:41:00,C104309,P200460,S3119,1,0.08,Big Billion Days,Standard,Delivered,4473.55,357.88,4115.67,3362.5,0.0,753.17,2023-10-28,2023-10-27,0,5
O500272,2024-10-19 05:20:00,C100481,P200513,S3088,1,0.04,Year End,Express,Delivered,755.58,30.22,725.36,430.14,0.0,295.22,2024-10-22,2024-10-23,1,4
O500273,2025-07-21 13:30:00,C102653,P200412,S3101,2,0.125,Monsoon Mania,Express,Delivered,1640.16,205.02,1435.14,1224.17,0.0,210.97,2025-07-24,2025-07-23,0,2
O500274,2024-01-12 21:18:00,C107490,P200068,S3022,2,0.07,Republic Day,Express,Delivered,76131.92,5329.23,70802.69,57420.98,0.0,13381.71,2024-01-15,2024-01-14,0,2
O500275,2024-11-11 23:18:00,C103703,P200306,S3083,1,0.27,Diwali Fest,Standard,Delivered,4720.79,1274.61,3446.18,2464.02,0.0,982.16,2024-11-17,2024-11-17,0,6
O500276,2024-12-28 20:36:00,C104860,P200532,S3096,2,0.05,None,Express,Delivered,22697.96,1134.9,21563.06,19277.38,0.0,2285.68,2024-12-31,2024-12-31,0,3
O500277,2025-05-18 18:52:00,C110584,P200068,S3015,1,0.0,None,Same Day,Delivered,38065.96,0.0,38065.96,30871.49,0.0,7194.47,2025-05-19,2025-05-20,1,2
O500278,2024-04-20 23:32:00,C106130,P200255,S3016,1,0.08,Big Billion Days,Standard,Delivered,3499.0,279.92,3219.08,2217.95,0.0,1001.13,2024-04-26,2024-04-26,0,6
O500279,2025-12-16 06:43:00,C111225,P200364,S3098,4,0.07,Diwali Fest,Express,Delivered,2572.96,180.11,2392.85,1914.28,0.0,478.57,2025-12-19,2025-12-18,0,2
O500280,2025-10-10 15:53:00,C108541,P200488,S3108,1,0.18,Big Billion Days,Standard,Delivered,2168.92,390.41,1778.51,1138.25,0.0,640.26,2025-10-16,2025-10-15,0,5
O500281,2024-08-07 22:08:00,C108354,P200130,S3053,3,0.18,Big Billion Days,Same Day,Delivered,243620.52,43851.69,199768.83,158816.22,0.0,40952.61,2024-08-08,2024-08-10,1,3
O500282,2024-06-25 11:21:00,C101770,P200633,S3001,1,0.08,Big Billion Days,Standard,Delivered,39002.87,3120.23,35882.64,29818.47,0.0,6064.17,2024-07-01,2024-06-30,0,5
O500283,2024-11-23 01:13:00,C100671,P200235,S3057,1,0.125,Monsoon Mania,Standard,Delivered,74042.44,9255.3,64787.14,55393.0,0.0,9394.14,2024-11-29,2024-11-28,0,5
O500284,2024-12-06 19:10:00,C111523,P200116,S3064,1,0.0,None,Standard,Delivered,3546.34,0.0,3546.34,1549.75,0.0,1996.59,2024-12-12,2024-12-11,0,5
O500285,2023-06-05 14:19:00,C101918,P200328,S3102,1,0.02,Republic Day,Standard,Delivered,770.01,15.4,754.61,601.42,0.0,153.19,2023-06-11,2023-06-13,1,8
O500286,2025-10-04 21:38:00,C103331,P200036,S3091,2,0.16999999999999998,Republic Day,Standard,Delivered,164277.94,27927.25,136350.69,118352.4,0.0,17998.29,2025-10-10,2025-10-09,0,5
